Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
03/24/2020,7.049.460,"196.094.802,90",34.127.900,"770.530.879,90",3.235.496,"159.655.399,70",7.408.166,"266.948.164,70"
03/23/2020,4.197.310,"141.723.202,90",17.635.530,"483.225.056,90",10.767.470,"357.341.744,85",11.167.470,"361.644.244,85"
03/20/2020,11.659.120,"372.438.559,00",50.324.420,"1.278.351.278,00",7.412.250,"313.297.575,20",7.972.250,"323.377.575,20"
03/19/2020,4.509.380,"192.187.210,60",28.344.290,"808.659.066,90",24.092.620,"371.546.027,00",9.801.820,"242.926.307,00"
03/18/2020,5.879.910,"195.093.425,40",32.218.150,"703.913.949,10",7.286.280,"212.322.822,11",12.397.530,"318.499.072,11"
03/17/2020,5.285.870,"171.602.033,80",25.602.330,"675.546.405,10",3.734.773,"112.659.463,28",11.390.873,"202.847.869,28"
03/16/2020,9.058.210,"234.262.592,30",21.551.810,"587.803.331,90",24.551.030,"591.137.918,55",25.321.034,"601.747.495,15"
03/13/2020,9.459.270,"303.819.248,20",32.482.720,"903.517.960,70",6.127.570,"207.998.610,89",7.594.350,"222.214.792,89"
03/12/2020,11.139.210,"393.773.069,80",23.004.040,"763.386.594,70",4.898.109,"239.575.203,35",6.536.629,"278.648.423,35"
03/11/2020,8.330.480,"390.930.190,90",20.657.500,"638.674.305,50",2.612.180,"129.838.265,61",5.727.030,"166.393.405,61"
03/10/2020,8.638.360,"287.822.627,00",18.525.020,"617.086.621,60",5.003.250,"210.893.718,44",14.700.910,"318.762.804,90"
03/09/2020,6.933.850,"219.797.489,70",12.405.770,"467.333.562,50",8.403.123,"285.642.841,09",8.547.933,"304.899.278,09"
03/06/2020,8.574.260,"234.677.468,60",10.051.880,"270.483.783,80",4.649.640,"145.638.064,06",4.104.640,"130.343.464,06"
03/05/2020,6.434.750,"187.978.442,70",8.855.160,"213.917.123,70",4.767.790,"212.360.279,65",4.330.600,"197.053.754,65"
03/04/2020,4.101.750,"122.803.763,20",15.239.470,"454.193.517,70",7.328.240,"393.248.877,50",7.136.170,"427.727.113,30"
03/03/2020,7.833.810,"263.362.731,20",19.211.760,"563.338.433,20",6.502.026,"297.554.599,68",4.061.926,"251.371.744,28"
03/02/2020,4.326.870,"146.493.498,90",16.703.420,"500.014.345,50",3.722.330,"171.103.651,22",1.572.330,"113.097.051,22"
02/28/2020,5.836.280,"256.337.464,00",18.244.250,"609.892.508,20",9.213.035,"838.881.884,51",11.285.667,"853.933.943,51"
02/27/2020,6.985.420,"294.774.136,00",11.957.660,"480.472.007,30",6.108.139,"325.808.275,48",8.696.279,"350.571.967,00"
02/26/2020,5.951.020,"214.147.791,20",10.660.140,"428.458.292,40",1.359.350,"101.920.398,80",1.759.350,"107.515.598,80"
02/25/2020,6.184.900,"226.467.230,20",11.134.030,"321.141.118,80",10.484.000,"363.470.520,00",16.434.007,"388.393.389,40"
02/24/2020,9.336.280,"443.003.816,50",10.658.800,"284.899.044,50",5.756.493,"285.754.181,27",12.789.946,"433.491.704,77"
02/21/2020,7.221.140,"258.026.760,30",10.496.850,"322.984.205,10",859.805,"50.719.191,50",3.469.805,"86.951.591,50"
02/20/2020,6.521.920,"217.615.833,80",18.317.790,"491.685.517,90",922.110,"51.903.655,39",2.922.110,"80.735.255,39"
02/19/2020,8.771.540,"339.344.445,30",16.138.880,"539.746.476,70",9.138.470,"296.310.928,60",9.678.477,"310.135.107,80"
02/18/2020,4.277.980,"148.531.523,70",12.503.050,"420.671.623,80",8.355.824,"279.392.387,60",9.477.004,"304.430.959,60"
02/17/2020,5.210.840,"166.608.314,80",9.290.480,"297.428.372,80",1.847.750,"139.400.181,74",1.847.750,"139.400.181,74"
02/14/2020,4.943.640,"159.334.778,20",9.314.830,"300.361.650,90",20.260.360,"663.250.316,27",19.327.340,"662.728.525,95"
02/13/2020,5.387.080,"209.400.081,70",9.217.490,"283.099.976,40",13.765.240,"378.484.572,00",14.038.240,"389.321.130,00"
02/12/2020,8.190.980,"242.006.495,40",11.085.900,"371.161.648,20",26.622.460,"667.297.490,40",25.054.850,"648.671.998,50"
02/11/2020,9.596.140,"316.641.531,60",12.563.140,"421.240.274,60",1.337.120,"77.697.895,04",2.997.120,"102.600.245,04"
02/10/2020,6.370.440,"226.979.910,50",6.175.460,"235.219.016,00",4.365.747,"112.385.947,15",4.845.747,"125.305.047,15"
02/07/2020,8.807.230,"372.853.150,50",12.532.920,"484.770.176,20",5.880.120,"276.897.010,54",11.455.910,"374.979.230,54"
02/06/2020,12.381.800,"429.543.694,00",16.753.590,"689.656.711,70",4.658.599,"182.971.829,09",3.741.889,"184.277.222,59"
02/05/2020,10.193.380,"471.535.484,90",21.651.900,"682.817.932,40",1.103.519,"38.230.494,70",753.519,"32.195.094,70"
02/04/2020,11.436.730,"444.428.977,40",23.963.520,"742.118.164,40",6.786.780,"237.801.215,56",7.236.980,"239.595.695,56"
02/03/2020,14.184.580,"460.567.765,10",11.512.360,"422.224.092,90",3.266.930,"199.148.736,85",2.860.500,"205.674.558,35"
01/31/2020,7.582.440,"285.618.468,90",9.727.960,"355.625.115,40",4.676.630,"205.596.620,05",2.570.640,"160.033.162,55"
01/30/2020,15.783.220,"622.269.262,60",18.454.260,"795.531.649,30",2.975.780,"194.415.612,03",4.476.680,"219.339.495,03"
01/22/2020,13.507.620,"412.678.224,90",9.713.940,"335.457.566,70",5.716.590,"238.699.104,96",6.856.590,"355.817.104,96"
01/21/2020,8.196.960,"304.680.944,10",8.457.400,"290.496.884,10",7.818.010,"215.116.213,44",7.688.040,"282.797.970,42"
01/20/2020,4.786.090,"187.375.740,30",7.450.720,"250.697.517,30",7.852.760,"819.723.066,00",3.181.620,"265.669.958,40"
01/17/2020,7.974.690,"262.438.867,50",6.899.920,"177.024.166,30",4.303.490,"118.410.768,89",7.325.280,"133.080.653,39"
01/16/2020,7.136.630,"262.475.993,40",8.844.970,"201.926.031,90",6.201.420,"186.045.259,50",6.421.500,"155.516.021,50"
01/15/2020,7.805.650,"299.516.517,90",4.873.430,"169.561.391,60",2.304.240,"82.463.007,00",4.852.100,"152.414.612,50"
01/14/2020,8.395.680,"268.614.240,80",5.682.190,"163.886.485,00",16.095.644,"459.845.536,90",2.783.730,"173.965.694,50"
01/13/2020,6.946.210,"280.276.226,60",3.492.610,"137.877.270,80",7.526.063,"257.678.907,80",7.185.983,"262.501.747,80"
01/10/2020,11.328.810,"375.420.341,30",6.120.560,"248.189.598,00",4.753.040,"229.225.080,76",6.086.470,"254.560.250,76"
01/09/2020,8.822.020,"287.759.884,80",7.890.310,"193.210.910,70",6.650.120,"338.163.447,64",5.861.477,"264.719.773,64"
01/08/2020,7.521.370,"272.833.944,30",7.621.650,"220.440.623,60",47.244.430,"1.018.107.532,47",59.456.344,"1.277.438.769,47"
01/07/2020,6.011.770,"179.069.430,60",7.237.880,"234.042.000,10",2.817.333,"127.057.819,90",2.817.333,"127.057.819,90"
01/06/2020,10.363.560,"280.809.773,20",7.833.300,"261.857.990,20",1.300.006,"91.269.795,73",428.006,"78.523.395,73"
01/03/2020,10.890.670,"319.454.797,10",7.609.810,"152.347.650,70",1.000.000,"15.936.500,00",800.000,"22.710.000,00"
01/02/2020,4.976.440,"139.841.830,70",5.022.530,"173.913.609,50",622.430,"9.399.114,50",22.430,"564.114,50"
12/31/2019,4.616.200,"112.980.492,90",7.355.610,"224.607.627,60",3.969.318,"82.769.675,70",4.519.318,"104.587.675,70"
12/30/2019,8.952.360,"267.935.184,60",5.401.020,"187.983.071,60",628.800,"22.986.954,60",498.790,"20.870.762,60"
12/27/2019,7.841.350,"228.112.896,90",4.883.270,"179.740.371,10",4.631.670,"170.279.398,34",4.431.670,"172.660.398,34"
12/26/2019,8.273.250,"214.409.148,40",3.888.810,"147.622.720,40",4.613.960,"130.147.448,06",4.863.960,"140.397.448,06"
12/25/2019,2.549.580,"78.485.043,50",3.822.280,"94.737.443,90",479.400,"24.318.865,00",479.400,"24.318.865,00"
12/24/2019,9.009.780,"286.134.804,60",6.773.750,"253.550.671,30",5.333.856,"150.777.766,69",2.133.856,"104.404.266,69"
12/23/2019,11.570.700,"400.959.678,60",10.018.290,"349.371.010,50",1.110.430,"28.642.475,23",392.890,"17.846.639,73"
12/20/2019,19.435.570,"718.057.277,40",22.238.930,"920.684.809,30",3.018.800,"89.935.305,85",2.464.880,"184.768.385,85"
12/19/2019,13.642.530,"522.434.061,30",8.219.120,"339.478.255,60",8.436.870,"290.731.856,99",8.178.870,"286.372.856,99"
12/18/2019,11.203.430,"501.586.223,10",12.514.670,"475.670.282,60",7.552.810,"258.609.145,22",7.653.810,"308.127.945,22"
12/17/2019,8.077.240,"264.251.529,00",10.874.540,"293.811.713,40",8.363.826,"383.232.344,73",8.363.826,"383.232.344,73"
12/16/2019,7.582.400,"265.158.821,20",10.463.950,"365.474.085,40",13.618.260,"417.069.128,75",4.718.740,"216.098.312,75"
12/13/2019,8.921.200,"257.512.544,30",9.701.250,"287.438.372,60",4.551.450,"138.780.698,16",951.450,"85.984.998,16"
12/12/2019,6.342.930,"202.483.979,50",11.167.020,"372.056.202,50",7.145.540,"217.075.456,60",7.145.540,"217.075.456,60"
12/11/2019,8.617.140,"269.366.957,30",13.681.180,"398.694.110,00",6.488.049,"239.243.527,89",6.459.191,"273.852.097,89"
12/10/2019,11.790.460,"351.274.150,90",12.623.160,"493.360.500,80",2.511.001,"143.737.797,90",2.461.001,"142.117.797,90"
12/09/2019,11.422.760,"351.342.455,70",9.457.900,"287.906.623,00",3.126.510,"154.759.112,00",3.477.220,"178.368.440,00"
12/06/2019,8.448.280,"225.341.171,10",6.413.400,"277.090.981,00",1.174.670,"66.502.985,16",919.670,"58.220.985,16"
12/05/2019,6.326.770,"208.096.718,80",6.889.360,"280.733.235,30",3.397.980,"307.243.370,37",3.029.480,"299.941.445,37"
12/04/2019,10.398.350,"305.535.634,10",11.756.060,"533.165.293,90",10.488.970,"334.164.560,63",10.189.510,"377.566.760,63"
12/03/2019,8.240.540,"243.018.945,70",13.116.430,"508.170.021,20",12.544.266,"467.961.287,11",11.771.126,"441.358.882,11"
12/02/2019,7.733.900,"291.159.036,60",8.818.270,"297.125.173,80",3.639.440,"141.051.841,22",3.211.265,"136.456.728,72"
11/29/2019,10.615.170,"353.727.502,90",6.174.620,"203.795.169,60",3.474.595,"289.047.107,21",4.267.795,"376.042.574,21"
11/28/2019,6.717.210,"268.752.671,30",5.218.430,"200.286.683,60",3.083.760,"112.518.482,16",3.593.760,"126.884.582,16"
11/27/2019,11.084.150,"306.780.157,90",8.430.860,"225.231.481,10",3.895.984,"112.726.326,63",4.122.754,"118.460.155,77"
11/26/2019,7.027.530,"289.404.633,50",12.019.570,"417.472.868,70",11.499.002,"329.667.712,61",11.719.003,"340.636.326,51"
11/25/2019,5.489.770,"147.919.743,30",5.709.940,"189.036.763,00",5.756.526,"135.028.230,10",939.066,"47.034.695,10"
11/22/2019,6.634.730,"163.772.816,80",5.618.840,"168.101.983,30",15.964.811,"1.023.546.433,48",15.064.811,"1.005.012.933,48"
11/21/2019,5.452.540,"222.796.098,70",10.095.940,"323.821.460,90",2.864.606,"100.309.088,28",12.484.606,"347.793.088,28"
11/20/2019,4.879.410,"193.561.482,60",6.207.870,"260.331.184,00",2.509.290,"99.697.258,00",1.879.290,"88.247.758,00"
11/19/2019,4.028.860,"136.604.264,70",6.463.920,"250.720.391,80",16.200.217,"349.494.702,19",15.249.217,"326.453.952,19"
11/18/2019,3.935.280,"132.780.046,30",5.315.880,"224.567.970,90",1.331.000,"37.326.200,00",1.391.000,"83.156.450,00"
11/15/2019,4.888.370,"157.576.537,10",6.442.750,"323.267.429,50",7.227.200,"1.298.158.225,90",8.547.200,"1.318.670.725,90"
11/14/2019,4.546.550,"101.014.912,80",5.143.690,"162.910.323,20",1.355.000,"43.887.445,00",1.295.000,"36.447.445,00"
11/13/2019,7.367.990,"176.078.965,40",6.134.910,"316.712.862,90",37.037.825,"1.198.096.947,50",50.610.775,"1.545.836.872,50"
11/12/2019,6.477.380,"145.827.510,20",5.743.540,"292.180.072,60",864.000,"35.955.500,00",1.319.000,"90.555.500,00"
11/11/2019,7.100.740,"170.777.932,90",4.994.060,"176.812.333,30",2.238.290,"80.772.560,68",2.538.290,"85.490.060,68"
11/08/2019,5.089.340,"170.519.939,90",5.565.030,"266.777.504,10",2.227.080,"96.133.608,77",2.197.400,"92.364.248,77"
11/07/2019,6.298.580,"168.281.738,10",5.260.100,"208.424.046,80",4.660.060,"163.805.473,30",2.988.950,"112.816.769,70"
11/06/2019,7.587.190,"227.775.825,00",5.860.320,"276.244.354,10",2.397.310,"107.315.075,89",2.121.390,"99.262.755,89"
11/05/2019,5.386.230,"196.455.045,30",5.711.140,"283.760.403,50",4.972.732,"233.656.363,25",3.672.732,"207.723.863,25"
11/04/2019,7.166.420,"283.616.636,40",7.065.720,"218.967.443,10",1.194.000,"135.381.600,00",1.194.000,"135.381.600,00"
11/01/2019,7.705.000,"382.624.285,10",5.608.470,"244.557.901,90",1.000.150,"61.980.463,40",3.155.150,"113.141.363,40"
10/31/2019,9.127.150,"309.567.787,50",9.860.430,"444.639.891,00",1.772.090,"95.063.524,80",1.756.890,"95.600.959,80"
10/30/2019,3.169.970,"137.371.557,40",5.116.410,"223.287.557,60",2.703.210,"109.382.708,20",2.612.550,"102.367.756,20"
10/29/2019,3.023.540,"94.369.288,30",4.350.110,"134.707.502,50",1.419.080,"84.784.779,16",1.275.080,"65.992.779,16"
10/28/2019,3.911.620,"113.380.375,40",4.030.420,"117.158.338,50",1.305.870,"76.969.476,85",1.302.030,"58.401.716,85"
10/25/2019,3.218.760,"126.201.982,80",3.198.070,"110.391.834,90",5.387.604,"153.281.806,54",4.741.004,"143.324.166,54"
10/24/2019,5.026.270,"168.050.883,80",8.552.400,"213.239.398,10",2.279.030,"117.756.265,28",2.208.160,"117.547.581,39"
10/23/2019,6.268.120,"203.909.218,00",6.682.980,"187.051.928,70",2.487.504,"102.576.384,40",2.964.624,"103.428.704,40"
10/22/2019,4.936.990,"187.463.649,00",3.901.230,"150.306.324,20",1.481.200,"87.613.827,60",1.481.200,"87.613.827,60"
10/21/2019,3.508.200,"172.279.025,80",5.448.350,"190.958.402,20",829.490,"40.890.219,72",729.490,"33.410.219,72"
10/18/2019,3.656.210,"166.959.732,00",2.365.080,"94.023.268,40",1.647.000,"71.363.913,82",1.586.050,"67.169.843,82"
10/17/2019,4.646.450,"209.184.130,00",5.461.040,"190.752.435,70",2.901.132,"83.600.518,12",681.132,"48.600.518,12"
10/16/2019,3.746.560,"173.692.056,10",4.540.540,"142.110.708,40",3.208.190,"149.718.646,48",3.858.190,"226.743.646,48"
10/15/2019,3.262.520,"176.313.800,10",6.297.350,"221.029.709,60",3.937.130,"177.213.053,22",5.137.130,"278.911.053,22"
10/14/2019,5.121.350,"191.557.749,20",3.963.760,"127.003.319,60",1.532.750,"70.513.435,25",1.332.750,"67.445.435,25"
10/11/2019,3.401.800,"192.253.519,80",7.571.840,"244.623.225,00",1.473.140,"55.792.008,35",2.073.140,"126.292.008,35"
10/10/2019,4.600.040,"179.322.810,70",4.588.130,"181.359.132,30",895.088,"44.910.379,12",1.817.088,"135.086.879,12"
10/09/2019,2.755.240,"95.410.066,00",3.287.070,"117.963.763,80",1.454.187,"63.926.894,33",2.004.187,"92.801.894,33"
10/08/2019,4.544.120,"148.670.729,90",4.263.540,"133.445.625,20",1.243.000,"31.719.000,00",1.213.000,"31.080.000,00"
10/07/2019,3.098.550,"139.866.549,30",5.650.350,"166.958.592,20",774.380,"30.017.518,00",739.000,"27.738.000,00"
10/04/2019,2.991.900,"116.240.842,90",7.323.770,"194.028.812,00",518.160,"22.048.752,04",2.697.380,"122.245.682,04"
10/03/2019,2.750.120,"116.120.383,60",16.609.640,"273.155.747,80",4.515.600,"166.450.873,00",4.590.604,"164.263.577,24"
10/02/2019,7.790.280,"237.801.370,10",11.707.810,"432.158.384,60",6.817.071,"178.901.569,85",10.944.645,"282.501.384,45"
10/01/2019,6.299.880,"175.063.442,90",10.105.970,"242.009.381,50",4.175.752,"128.785.160,60",4.555.752,"135.415.230,60"
09/30/2019,6.018.250,"196.946.431,10",7.123.040,"213.808.877,10",1.888.476,"82.872.734,21",1.758.476,"68.350.734,21"
09/27/2019,5.884.800,"209.278.138,20",9.334.010,"227.131.102,10",5.301.093,"248.885.081,00",6.751.593,"270.599.981,00"
09/26/2019,3.636.030,"165.119.756,50",7.065.490,"214.932.622,40",969.131,"41.105.885,40",2.388.840,"58.517.018,00"
09/25/2019,3.224.430,"98.211.788,40",6.953.860,"165.615.172,30",514.270,"17.778.786,00",514.270,"16.699.086,00"
09/24/2019,2.774.260,"125.842.055,70",4.181.230,"147.432.125,30",2.036.580,"147.954.377,60",2.015.180,"145.395.173,00"
09/23/2019,5.809.080,"210.490.788,10",7.961.300,"262.386.429,50",4.067.526,"402.473.042,00",4.567.526,"410.090.042,00"
09/20/2019,8.857.940,"359.339.239,90",23.034.760,"916.758.916,80",3.674.060,"156.388.503,55",4.135.230,"160.198.533,30"
09/19/2019,6.044.480,"198.095.935,60",5.600.900,"173.641.139,50",9.172.137,"251.043.482,43",9.509.137,"255.925.732,43"
09/18/2019,8.920.020,"311.926.432,10",6.246.220,"184.807.286,10",9.043.296,"450.768.570,42",9.166.916,"447.441.155,42"
09/17/2019,5.776.650,"207.249.220,80",4.588.840,"164.744.298,50",3.404.775,"169.723.710,80",25.267.775,"387.638.810,80"
09/16/2019,5.417.750,"145.906.970,50",7.024.620,"205.032.996,00",2.877.950,"256.691.569,52",3.277.950,"264.912.969,52"
09/13/2019,4.160.090,"106.311.012,00",5.048.050,"137.514.038,70",3.194.880,"173.514.645,00",3.614.884,"179.703.436,35"
09/12/2019,5.635.060,"143.253.648,10",5.931.230,"161.154.399,30",677.940,"31.245.825,92",677.940,"31.245.825,92"
09/11/2019,4.239.630,"129.887.313,40",4.463.990,"125.714.977,50",2.590.614,"96.941.365,68",2.590.614,"96.941.365,68"
09/10/2019,5.889.950,"193.201.789,70",8.817.310,"218.038.451,30",893.080,"66.930.093,28",893.080,"66.930.093,28"
09/09/2019,2.201.150,"84.019.848,00",3.249.370,"96.005.865,20",278.000,"26.432.900,00",278.000,"26.432.900,00"
09/06/2019,2.638.390,"105.125.279,10",3.760.390,"113.372.047,80",302.160,"14.817.006,00",1.808.940,"37.946.079,00"
09/05/2019,2.290.940,"77.505.661,40",6.392.070,"188.372.768,40",1.302.887,"67.853.804,82",1.302.887,"67.853.804,82"
09/04/2019,6.765.950,"200.346.635,40",9.906.380,"244.360.788,60",2.381.080,"102.685.958,66",2.531.080,"104.890.958,66"
09/03/2019,7.757.250,"225.963.758,10",6.540.390,"171.453.561,20",3.827.351,"155.072.523,42",5.091.280,"172.269.190,62"
08/30/2019,5.533.090,"183.628.623,10",3.923.240,"131.571.390,90",2.453.000,"71.697.250,00",2.753.000,"72.017.250,00"
08/29/2019,4.392.260,"162.303.806,80",5.339.360,"167.868.214,90",1.479.169,"85.363.702,26",2.479.169,"97.413.702,26"
08/28/2019,4.182.380,"134.189.680,10",5.186.270,"174.632.302,30",720.306,"48.104.705,60",1.220.306,"55.099.705,60"
08/27/2019,8.094.520,"208.406.725,20",9.438.470,"319.885.201,60",11.417.220,"355.235.921,04",12.417.220,"371.811.421,04"
08/26/2019,2.812.190,"108.064.703,90",6.233.270,"188.081.797,20",615.900,"32.455.035,80",6.795.900,"124.563.735,80"
08/23/2019,2.861.710,"135.959.351,00",4.866.540,"185.791.501,80",809.858,"38.066.727,23",2.751.858,"76.238.799,23"
08/22/2019,4.541.350,"181.000.050,40",4.219.510,"137.154.737,90",1.191.710,"47.166.566,56",2.405.820,"68.218.868,56"
08/21/2019,4.245.860,"166.221.888,20",5.735.900,"181.095.658,80",8.389.338,"348.753.909,35",4.469.379,"165.572.929,35"
08/20/2019,3.115.460,"142.696.674,50",5.491.860,"186.479.872,10",2.138.504,"128.443.630,80",2.338.504,"131.409.630,80"
08/19/2019,2.947.150,"130.494.279,00",3.919.020,"123.097.067,50",10.548.220,"1.013.445.155,00",2.748.220,"80.402.655,00"
08/16/2019,5.275.970,"204.548.439,20",10.904.820,"275.798.515,20",884.699,"37.712.306,40",5.784.699,"108.163.806,40"
08/15/2019,2.671.370,"99.247.050,70",4.698.640,"122.637.644,70",712.860,"33.268.405,56",712.860,"33.268.405,56"
08/14/2019,3.794.440,"116.791.293,80",7.295.140,"198.437.706,90",1.539.160,"67.504.392,25",2.339.160,"79.197.592,25"
08/13/2019,4.701.420,"133.905.045,50",7.951.120,"263.300.210,40",1.955.950,"100.632.815,84",4.435.950,"143.442.815,84"
08/12/2019,4.840.290,"134.392.748,10",4.345.830,"136.155.103,30",4.972.400,"262.048.043,50",6.842.400,"289.142.973,50"
08/09/2019,5.452.190,"212.326.880,40",7.658.350,"207.030.242,40",407.220,"15.583.374,58",3.077.220,"56.616.124,58"
08/08/2019,5.085.900,"209.259.267,00",9.825.060,"270.796.868,40",2.977.200,"324.952.366,40",3.837.200,"333.384.766,40"
08/07/2019,3.890.570,"178.587.564,80",8.059.470,"243.387.473,10",4.324.772,"178.638.850,10",6.509.820,"206.790.752,70"
08/06/2019,3.376.480,"163.878.940,20",9.168.350,"311.877.818,40",1.066.943,"45.767.699,69",3.518.943,"81.938.899,69"
08/05/2019,5.134.880,"221.184.576,60",9.113.700,"308.134.919,90",1.042.510,"56.950.799,34",5.182.510,"149.829.799,34"
08/02/2019,3.352.570,"98.544.106,00",4.205.240,"131.701.980,00",2.216.373,"112.149.088,80",4.416.373,"214.710.588,80"
08/01/2019,4.558.220,"134.494.265,40",7.393.260,"204.410.599,70",2.408.940,"113.637.280,00",2.808.940,"119.514.780,00"
07/31/2019,5.586.440,"187.328.483,30",4.810.320,"213.808.296,40",13.043.434,"1.255.461.997,40",13.318.434,"1.287.504.497,40"
07/30/2019,3.943.790,"164.691.370,10",5.931.950,"219.201.512,60",1.062.350,"58.516.811,80",1.997.460,"90.961.721,80"
07/29/2019,5.098.230,"219.966.826,90",7.642.630,"236.252.912,10",2.017.938,"68.784.819,14",2.178.040,"77.311.963,70"
07/26/2019,4.861.350,"188.143.404,60",5.089.930,"168.844.594,10",1.205.120,"23.832.123,04",1.205.120,"23.832.123,04"
07/25/2019,5.987.840,"264.526.027,20",11.563.050,"245.096.694,20",2.272.410,"81.743.803,64",2.744.417,"162.071.714,56"
07/24/2019,4.184.330,"195.334.744,30",8.601.670,"191.198.774,30",4.184.330,"195.334.744,30",8.601.670,"191.198.774,30"
07/23/2019,3.480.970,"181.956.803,40",7.943.670,"222.010.586,10",2.847.633,"304.395.387,84",2.867.633,"304.803.387,84"
07/22/2019,5.212.860,"245.747.307,90",6.409.800,"192.554.584,50",6.246.645,"139.685.847,00",2.215.600,"67.127.037,00"
07/19/2019,10.099.120,"348.860.002,20",11.608.440,"264.813.424,50",1.832.470,"168.271.985,00",1.644.470,"161.088.285,00"
07/18/2019,5.434.440,"265.122.446,60",7.673.840,"293.173.542,40",1.214.143,"89.088.993,09",1.263.143,"90.105.743,09"
07/17/2019,5.760.560,"228.304.571,30",7.077.280,"205.018.333,40",373.190,"18.871.191,01",813.190,"35.770.191,01"
07/16/2019,5.130.200,"215.708.809,10",2.727.980,"120.645.890,90",1.979.170,"96.833.313,72",3.261.087,"173.032.641,39"
