Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
04/07/2020,11.797.590,"233.109.111,60",22.648.910,"351.880.122,90",3.045.000,"153.605.500,00",920.000,"64.309.000,00"
04/06/2020,8.938.240,"180.094.964,00",34.607.540,"340.630.079,50",6.612.552,"96.117.720,00",2.915.040,"135.910.330,00"
04/03/2020,7.170.570,"148.970.235,20",25.187.890,"249.055.601,10",5.080.000,"236.323.430,00",1.224.000,"91.004.000,00"
04/01/2020,7.797.960,"166.525.471,90",14.710.550,"202.011.060,20",16.094.000,"615.604.600,00",3.292.000,"435.121.600,00"
03/31/2020,12.500.350,"225.472.777,50",15.670.830,"168.850.747,80",6.922.003,"229.328.130,50",3.990.003,"212.770.510,50"
03/30/2020,8.434.410,"164.312.376,90",10.604.810,"169.765.283,60",10.060.000,"312.920.000,00",2.393.000,"159.843.600,00"
03/27/2020,8.916.320,"167.970.846,40",28.354.170,"430.101.985,10",4.000.000,"41.280.000,00",1.164.000,"13.781.600,00"
03/26/2020,6.595.090,"130.524.319,70",15.102.380,"287.702.937,10",3.853.390,"213.209.316,70",8.134.000,"264.338.700,00"
03/25/2020,8.816.570,"158.196.404,70",18.413.380,"351.678.131,20",8.389.450,"262.738.085,00",4.339.000,"170.960.150,00"
03/24/2020,17.205.970,"381.693.774,20",14.754.510,"304.170.938,90",3.902.000,"220.099.920,00",2.356.780,"151.190.090,00"
03/23/2020,10.797.870,"280.299.734,60",7.018.710,"132.796.569,50",7.529.460,"363.571.050,00",2.277.170,"201.657.685,00"
03/20/2020,7.781.740,"204.717.605,80",8.861.730,"187.565.204,60",1.955.810,"202.446.206,00",3.435.150,"98.026.809,00"
03/19/2020,9.124.370,"196.831.116,00",8.792.670,"204.599.535,10",9.598.930,"261.890.385,00",23.615.730,"395.257.805,00"
03/18/2020,8.238.330,"181.278.829,60",19.734.750,"306.076.290,00",7.440.000,"218.453.500,00",3.393.000,"138.441.900,00"
03/17/2020,16.102.170,"468.625.377,10",18.369.630,"330.454.114,10",44.458.852,"524.933.933,72",24.858.700,"258.172.806,00"
03/16/2020,10.586.210,"301.293.575,70",14.502.540,"274.209.055,70",6.699.004,"196.597.576,60",28.531.485,"416.422.249,00"
03/13/2020,17.229.080,"463.187.612,50",15.214.510,"252.355.539,50",6.452.000,"165.296.800,00",4.955.220,"80.813.618,00"
03/12/2020,14.558.540,"387.560.191,30",15.087.880,"258.290.485,00",2.328.520,"172.745.220,00",4.716.752,"51.486.049,04"
03/11/2020,12.350.000,"294.719.773,10",15.726.530,"384.398.051,70",9.554.000,"179.089.200,00",6.208.000,"85.931.800,00"
03/10/2020,8.563.620,"205.455.718,80",10.674.320,"283.688.679,20",20.775.000,"330.557.500,00",18.574.010,"301.757.631,00"
03/09/2020,12.676.790,"362.747.419,80",7.283.680,"167.985.939,20",5.801.670,"267.601.292,00",2.300.000,"104.581.600,00"
03/06/2020,4.823.780,"108.114.239,80",10.788.720,"234.817.540,60",4.023.000,"109.145.000,00",7.332.000,"131.604.600,00"
03/05/2020,5.580.050,"112.868.091,10",11.954.290,"279.541.201,60",3.250.000,"92.857.500,00",5.520.000,"88.761.750,00"
03/04/2020,6.821.500,"200.473.817,30",4.993.140,"106.245.841,30",2.846.450,"83.567.115,80",6.075.000,"151.953.000,00"
03/03/2020,6.389.810,"195.947.703,80",6.046.760,"111.228.234,70",670.000,"11.430.000,00",5.038.500,"117.044.727,50"
03/02/2020,13.858.550,"458.800.187,00",5.017.230,"100.098.473,10",5.794.000,"203.809.140,00",3.370.000,"154.913.500,00"
02/28/2020,8.978.910,"260.085.572,40",4.968.080,"172.820.874,20",19.220.002,"99.708.157,00",17.800.000,"112.287.000,00"
02/27/2020,6.695.080,"248.799.070,70",6.898.080,"234.402.980,90",2.733.500,"28.893.400,00",3.342.080,"133.750.828,48"
02/26/2020,9.316.720,"314.688.865,40",5.501.380,"181.003.580,00",425.000,"5.939.950,00",1.892.000,"42.662.200,00"
02/25/2020,6.796.410,"182.579.170,90",7.529.220,"197.713.530,70",4.439.990,"75.493.480,00",2.130.020,"25.785.106,56"
02/24/2020,10.640.390,"264.346.874,40",8.175.710,"213.939.550,20",4.308.786,"81.586.956,50",923.920,"22.800.400,00"
02/21/2020,7.498.730,"199.276.239,90",9.466.830,"236.766.459,90",3.797.770,"108.742.275,00",9.455.716,"247.603.137,20"
02/20/2020,6.140.550,"142.894.989,20",7.824.470,"184.686.587,60",2.180.020,"38.894.718,00",2.815.130,"46.598.534,00"
02/19/2020,4.545.950,"119.208.947,10",6.384.250,"133.633.843,90",2.334.500,"114.557.910,00",5.264.360,"138.988.080,00"
02/18/2020,7.574.770,"211.350.610,90",7.215.600,"136.631.518,30",2.269.180,"74.290.572,00",1.295.420,"66.135.030,00"
02/17/2020,6.652.180,"147.078.856,20",6.587.330,"148.256.823,70",6.695.130,"118.211.690,00",7.690.000,"136.596.000,00"
02/14/2020,11.131.430,"228.406.298,10",9.329.870,"148.162.580,10",2.289.000,"87.628.750,00",2.962.000,"51.888.700,00"
02/13/2020,7.425.080,"190.936.815,00",8.388.650,"141.354.903,50",320.000,"14.802.000,00",573.000,"10.776.300,00"
02/12/2020,7.754.260,"185.683.910,60",14.615.510,"249.415.323,00",911.910,"66.070.890,00",1.640.000,"23.403.000,00"
02/11/2020,5.613.920,"171.818.169,50",9.558.640,"201.357.325,50",1.865.000,"30.803.000,00",366.000,"14.810.200,00"
02/10/2020,4.595.550,"155.908.958,10",5.960.240,"131.063.802,50",4.004.080,"93.056.112,00",2.367.000,"38.693.400,00"
02/07/2020,5.893.270,"161.471.666,00",10.492.210,"236.397.560,60",7.350.000,"95.574.050,00",2.720.000,"43.855.500,00"
02/06/2020,7.002.430,"199.690.030,70",16.474.300,"397.256.365,40",3.013.500,"35.100.000,00",4.762.500,"53.374.100,00"
02/05/2020,5.890.380,"185.314.830,30",14.136.570,"297.402.194,80",2.200.000,"45.170.000,00",6.015.000,"159.570.000,00"
02/04/2020,9.250.920,"229.227.125,50",14.501.260,"372.521.816,70",1.300.000,"16.767.500,00",2.672.500,"41.773.980,00"
02/03/2020,18.571.420,"563.728.135,50",11.997.770,"327.264.498,60",8.868.880,"172.576.984,00",7.589.000,"93.383.865,00"
01/31/2020,14.813.270,"465.988.806,80",11.192.900,"313.853.799,40",26.093.000,"259.047.650,00",25.060.000,"256.860.700,00"
01/30/2020,11.177.860,"341.303.947,90",7.513.600,"208.360.174,60",1.490.800,"22.501.519,40",150.000,"2.223.000,00"
01/22/2020,3.477.660,"98.676.114,20",8.078.150,"186.622.360,30",3.890.000,"25.490.500,00",280.000,"926.800,00"
01/21/2020,4.659.320,"148.486.002,60",7.727.010,"219.164.819,90",1.950.000,"34.504.500,00",3.705.000,"58.376.150,00"
01/20/2020,6.955.790,"216.329.335,20",3.450.770,"80.800.799,20",8.134.000,"173.881.500,00",6.680.000,"454.346.500,00"
01/17/2020,5.602.970,"128.870.931,20",4.104.130,"89.270.392,30",15.046.790,"184.129.634,50",12.452.110,"211.796.550,00"
01/16/2020,5.841.590,"165.431.876,60",8.580.400,"185.828.464,30",13.026.682,"293.912.252,80",10.589.922,"147.168.261,80"
01/15/2020,4.236.240,"99.923.690,50",5.184.360,"101.680.546,80",8.400.000,"111.118.000,00",4.810.000,"61.673.000,00"
01/14/2020,15.958.610,"264.560.123,20",4.628.680,"110.915.855,30",11.795.500,"156.602.075,00",20.533.424,"382.446.312,40"
01/13/2020,2.849.600,"56.929.241,70",2.389.790,"54.993.575,60",4.593.920,"199.679.340,00",2.168.320,"33.564.514,00"
01/10/2020,9.711.100,"249.678.581,20",8.616.610,"151.297.910,60",5.957.960,"127.438.914,00",306.890,"4.738.120,67"
01/09/2020,5.184.200,"124.288.845,90",9.864.630,"181.656.082,00",8.477.823,"178.444.221,95",4.792.470,"113.253.575,60"
01/08/2020,8.735.370,"214.977.222,50",8.155.860,"152.062.824,00",26.443.914,"544.398.117,00",15.567.660,"252.479.554,00"
01/07/2020,12.006.980,"223.321.586,30",5.567.840,"97.096.033,10",4.741.890,"88.482.242,80",5.602.270,"102.628.623,90"
01/06/2020,3.866.730,"108.255.142,60",11.212.060,"149.037.738,20",23.229.000,"448.413.375,00",12.865.000,"244.419.975,00"
01/03/2020,7.600.000,"171.173.290,90",6.535.060,"126.887.421,00",193.000,"4.560.450,00",1.905.000,"66.905.250,00"
01/02/2020,21.612.380,"406.255.609,80",13.933.670,"267.256.645,70",50.855.444,"940.770.064,00",46.317.920,"828.711.979,96"
12/31/2019,18.861.000,"371.927.596,60",5.878.790,"129.160.330,80",13.668.518,"262.919.194,00",17.750.962,"345.939.606,20"
12/30/2019,6.320.020,"202.672.392,00",3.256.200,"101.314.574,30",1.671.680,"33.067.216,00",1.536.075,"23.902.350,00"
12/27/2019,5.162.140,"162.670.961,80",5.363.120,"120.648.295,90",21.083.866,"428.705.660,40",16.289.416,"355.272.646,40"
12/26/2019,4.315.220,"150.411.274,20",19.545.280,"459.000.037,10",70.850.300,"1.554.703.388,00",6.045.100,"163.722.554,20"
12/25/2019,18.949.330,"473.314.777,30",21.395.800,"500.598.721,60",9.570.000,"198.252.500,00",6.687.100,"153.793.171,30"
12/24/2019,23.169.780,"547.631.911,60",24.095.850,"566.134.056,90",1.949.000,"51.634.400,00",8.320.936,"170.915.680,00"
12/23/2019,26.281.650,"695.194.155,20",25.747.620,"605.544.611,40",9.631.850,"213.526.912,50",10.419.910,"223.703.663,00"
12/20/2019,24.799.550,"663.143.905,70",21.634.410,"524.484.870,50",9.297.964,"223.045.144,00",6.419.920,"146.131.020,00"
12/19/2019,25.173.680,"547.228.095,90",30.756.980,"843.794.239,00",7.257.254,"172.971.289,20",3.045.891,"66.232.253,15"
12/18/2019,22.222.760,"562.027.970,50",21.863.330,"566.886.169,50",80.941.590,"1.921.079.152,00",33.859.750,"765.010.312,50"
12/17/2019,22.689.760,"571.542.476,00",26.381.140,"583.360.219,10",8.952.504,"92.825.640,96",9.241.954,"96.781.025,96"
12/16/2019,25.557.960,"685.160.152,80",23.027.150,"531.118.444,60",4.085.000,"91.840.250,00",19.090.199,"398.665.377,50"
12/13/2019,22.289.910,"614.562.705,40",21.143.050,"504.889.014,50",4.740.000,"118.457.000,00",10.137.450,"246.434.629,55"
12/12/2019,19.344.920,"526.477.587,40",21.359.960,"498.256.554,10",10.678.328,"208.977.393,92",14.609.929,"317.139.885,92"
12/11/2019,21.471.980,"569.585.028,20",22.634.670,"536.631.481,70",7.945.080,"203.901.600,00",8.592.900,"232.751.247,00"
12/10/2019,22.274.800,"586.078.050,50",15.232.790,"382.394.818,10",19.157.269,"390.795.881,23",13.023.349,"186.430.718,23"
12/09/2019,20.967.330,"571.971.658,30",15.669.200,"412.554.246,60",32.538.989,"536.074.252,20",33.362.219,"521.186.252,92"
12/06/2019,26.481.880,"873.867.708,80",17.178.080,"433.618.589,30",10.846.000,"306.360.000,00",582.323,"20.546.327,00"
12/05/2019,23.300.650,"802.307.772,50",19.819.590,"501.423.238,00",9.405.990,"234.877.789,00",17.424.991,"370.173.024,50"
12/04/2019,28.268.070,"922.643.540,20",21.129.240,"480.760.466,70",11.447.930,"295.693.445,00",12.370.130,"310.359.385,00"
12/03/2019,29.929.820,"981.088.111,90",20.452.820,"480.973.431,80",50.016.773,"2.994.604.392,20",21.403.000,"235.002.560,00"
12/02/2019,32.471.920,"1.081.182.828,50",12.123.800,"283.498.969,20",12.084.785,"301.455.583,50",11.652.560,"293.715.132,00"
11/29/2019,10.618.260,"459.492.509,10",19.545.240,"464.082.750,80",5.101.620,"109.829.964,00",1.430.000,"32.468.500,00"
11/28/2019,25.557.290,"837.470.540,80",22.346.900,"553.054.509,90",5.549.561,"113.848.454,00",1.827.000,"42.132.700,00"
11/27/2019,25.167.490,"773.929.256,40",18.792.360,"460.724.024,80",4.920.000,"111.637.650,00",1.360.000,"27.608.700,00"
11/26/2019,4.469.210,"134.713.360,50",3.404.270,"88.099.062,50",620.001,"16.178.013,90",1.280.000,"23.105.500,00"
11/25/2019,4.997.440,"170.576.457,30",6.874.510,"106.436.630,90",4.822.140,"96.527.550,00",9.255.680,"158.170.380,00"
11/22/2019,7.177.200,"203.668.846,50",5.440.880,"122.556.533,00",735.419,"21.028.579,50",2.226.157,"48.617.397,50"
11/21/2019,5.093.750,"159.491.308,60",23.783.840,"774.756.479,10",6.051.100,"159.010.850,00",501.100,"18.228.350,00"
11/20/2019,4.648.860,"141.731.752,00",5.023.740,"116.585.471,40",1.780.000,"85.329.000,00",715.000,"14.364.050,00"
11/19/2019,5.316.430,"173.099.024,40",4.111.730,"82.060.946,80",3.500.000,"72.775.000,00",10.175.000,"224.875.500,00"
11/18/2019,4.880.050,"148.335.107,80",3.200.250,"68.397.964,70",261.340,"3.873.208,00",1.322.840,"25.295.308,00"
11/15/2019,21.631.480,"600.811.560,90",13.300.310,"313.007.154,00",1.917.000,"36.034.800,00",1.167.000,"24.851.600,00"
11/14/2019,10.043.600,"322.119.507,50",3.886.170,"112.136.938,40",475.000,"14.896.500,00",93.100,"8.429.392,10"
11/13/2019,8.576.960,"285.204.568,70",5.022.000,"80.424.207,10",8.171.850,"157.468.250,00",6.919.716,"118.060.816,63"
11/12/2019,5.645.140,"156.508.934,50",5.135.730,"112.885.473,80",190.000,"6.070.000,00",9.442.319,"184.202.172,65"
11/11/2019,3.099.730,"100.849.228,00",6.398.530,"160.810.062,50",9.200.000,"176.932.500,00",17.050.000,"329.023.500,00"
11/08/2019,3.798.880,"105.313.361,10",5.166.590,"135.683.864,20",803.079,"13.556.029,50",74.680,"3.908.960,00"
11/07/2019,3.555.110,"101.435.824,30",4.915.500,"117.599.887,00",193.000,"3.644.000,00",2.234.223,"64.437.239,33"
11/06/2019,2.665.100,"82.027.251,20",8.458.830,"155.947.972,40",16.159.000,"348.562.700,00",7.958.520,"152.921.040,00"
11/05/2019,3.869.900,"95.093.668,70",6.006.690,"186.238.971,40",840.000,"5.418.000,00",2.820.000,"60.084.500,00"
11/04/2019,5.818.630,"161.206.184,80",9.768.590,"237.738.056,40",1.550.203,"41.700.460,70",2.250.000,"38.050.000,00"
11/01/2019,3.581.640,"113.315.329,50",6.019.450,"162.456.082,80",4.200.000,"78.002.400,00",7.439.055,"139.998.202,25"
10/31/2019,5.253.980,"183.885.062,60",2.781.320,"79.071.989,10",205.000,"15.949.995,00",2.406.000,"60.315.514,20"
10/30/2019,4.176.020,"146.894.603,50",3.680.500,"91.609.385,60",20.000,"448.680,00",4.950.660,"113.724.952,00"
10/29/2019,3.644.040,"104.807.312,50",3.466.490,"75.858.121,70",0,"0,00",4.532.000,"109.883.450,00"
10/28/2019,3.115.130,"128.169.944,30",3.672.550,"110.288.815,70",745.800,"8.205.774,00",4.240.000,"93.463.000,00"
10/25/2019,4.787.780,"133.988.138,10",3.943.640,"96.893.095,80",60.000,"1.440.000,00",7.592.810,"129.450.522,23"
10/24/2019,3.489.790,"108.635.436,10",5.261.330,"191.660.831,30",3.123.000,"56.299.700,00",2.350.210,"51.676.328,50"
10/23/2019,9.061.870,"201.301.872,40",2.989.720,"74.332.448,90",1.224.620,"28.595.920,00",2.093.000,"45.022.750,00"
10/22/2019,10.741.280,"275.071.668,40",5.691.180,"107.635.598,70",5.279.060,"91.911.734,50",281.000,"5.533.250,00"
10/21/2019,7.766.740,"202.037.283,90",3.986.040,"82.693.734,20",20.000,"216.000,00",7.315.500,"154.772.750,00"
10/18/2019,7.337.400,"178.279.850,20",3.611.820,"70.538.142,00",2.827.000,"50.199.760,00",3.115.950,"68.007.270,00"
10/17/2019,7.218.170,"207.420.335,70",11.092.840,"327.160.992,80",5.048.930,"115.575.901,60",8.201.930,"131.780.401,60"
10/16/2019,7.508.910,"155.918.234,10",4.343.980,"116.848.281,90",2.759.000,"68.206.000,00",20.000,"70.600,00"
10/15/2019,5.235.750,"132.691.424,40",3.599.850,"85.871.631,30",1.900.000,"32.095.000,00",3.494.000,"59.197.400,00"
10/14/2019,6.080.600,"141.073.500,40",10.948.000,"269.426.078,10",0,"0,00",692.000,"11.680.750,00"
10/11/2019,4.156.150,"100.984.110,50",3.665.800,"88.498.049,00",1.755.000,"41.171.500,00",3.456.896,"35.504.867,74"
10/10/2019,5.443.370,"128.262.006,70",3.574.980,"90.771.912,70",18.465.000,"398.439.000,00",23.770.000,"509.412.000,00"
10/09/2019,5.288.250,"156.304.099,30",4.923.790,"130.406.730,30",227.200,"4.875.600,00",2.200.000,"54.289.500,00"
10/08/2019,5.817.410,"183.399.842,20",3.881.750,"105.448.236,00",3.448.336,"39.990.464,00",10.199.960,"222.159.266,88"
10/07/2019,6.059.240,"209.110.758,70",2.054.590,"56.614.216,70",455.000,"4.063.350,00",425.380,"8.534.518,00"
10/04/2019,4.683.360,"137.776.484,00",4.035.580,"80.476.048,30",9.712.000,"220.913.500,00",8.550.000,"175.205.000,00"
10/03/2019,5.277.380,"162.857.550,60",4.386.290,"157.162.170,60",9.026.960,"193.409.664,00",5.593.000,"118.670.650,00"
10/02/2019,6.741.520,"218.209.096,30",5.515.720,"150.499.097,20",1.174.874,"20.456.778,40",0,"0,00"
10/01/2019,3.487.520,"110.449.997,10",4.039.150,"128.575.607,50",505.000,"8.259.000,00",20.115.000,"378.070.800,00"
09/30/2019,5.620.420,"166.017.589,20",4.442.980,"96.573.686,10",2.003.680,"38.900.872,00",1.795.000,"40.372.000,00"
09/27/2019,5.879.380,"146.649.327,40",5.169.970,"167.227.035,70",1.400.000,"21.417.500,00",4.321.000,"82.315.790,00"
09/26/2019,3.738.630,"100.197.560,70",3.240.290,"78.715.639,00",2.260.000,"33.143.500,00",950.000,"15.014.300,00"
09/25/2019,4.257.860,"127.189.636,60",3.174.350,"96.139.005,00",10.090.000,"35.969.380,00",34.136.000,"498.684.200,00"
09/24/2019,4.147.630,"102.909.701,30",2.911.220,"74.716.991,00",10.098.310,"39.939.453,40",6.192.150,"24.186.351,00"
09/23/2019,6.487.700,"141.748.541,30",4.407.920,"104.313.529,60",1.185.891,"28.443.588,60",4.858.000,"100.487.760,00"
09/20/2019,7.860.250,"214.407.726,60",4.711.360,"121.338.235,00",9.349.910,"165.121.932,60",1.450.000,"28.050.200,00"
09/19/2019,7.158.410,"147.322.832,30",4.211.890,"101.454.866,80",3.509.380,"23.612.402,00",11.672.000,"216.719.550,00"
09/18/2019,3.249.890,"82.917.648,10",3.500.660,"83.046.671,50",2.574.000,"49.870.100,00",4.586.380,"94.056.315,00"
09/17/2019,3.968.540,"90.762.747,70",3.366.570,"86.443.860,50",749.330,"13.458.838,00",33.036.732,"148.847.988,80"
09/16/2019,4.545.020,"129.392.576,50",4.484.070,"128.609.966,30",267.000,"3.498.800,00",122.000,"634.350,00"
09/13/2019,6.597.700,"171.763.947,60",6.847.260,"204.817.629,80",593.000,"6.636.960,00",1.122.420,"12.202.712,28"
09/12/2019,3.967.470,"100.822.818,30",4.885.910,"138.101.538,10",4.335.480,"13.939.286,40",66.000,"494.340,00"
09/11/2019,4.107.530,"102.788.518,70",3.167.440,"80.392.860,80",2.303.000,"41.574.700,00",681.000,"9.213.550,00"
09/10/2019,3.933.580,"113.789.656,50",3.687.570,"104.527.130,90",7.829.000,"153.384.020,00",2.268.000,"43.832.320,00"
09/09/2019,4.155.750,"85.479.464,10",2.995.910,"93.561.845,40",1.257.830,"16.123.551,00",100.000,"534.300,00"
09/06/2019,4.312.990,"107.086.854,60",3.026.080,"69.161.726,30",4.871.780,"68.770.323,00",3.273.000,"43.414.390,00"
09/05/2019,4.338.580,"146.871.645,00",3.123.920,"65.827.546,60",14.510.000,"64.152.200,00",13.865.000,"44.462.000,00"
09/04/2019,3.741.070,"103.134.925,30",3.227.110,"78.921.781,20",150.000,"2.205.000,00",23.000,"506.000,00"
09/03/2019,2.444.470,"65.649.570,20",6.758.060,"162.547.169,50",3.585.000,"63.313.100,00",2.080.000,"43.634.000,00"
08/30/2019,2.182.970,"52.143.144,30",4.372.450,"88.828.419,00",0,"0,00",360.000,"4.905.200,00"
08/29/2019,1.737.380,"42.204.829,50",3.880.550,"77.256.780,20",1.000.000,"15.600.000,00",300.000,"6.600.000,00"
08/28/2019,2.405.950,"65.671.064,70",4.966.590,"113.551.264,80",305.000,"3.125.600,00",1.240.000,"25.440.000,00"
08/27/2019,6.479.340,"157.133.954,40",6.054.680,"129.891.444,60",909.179,"16.984.128,45",220.000,"331.400,00"
08/26/2019,4.658.180,"103.737.729,80",9.955.970,"299.968.326,60",6.010.000,"87.323.100,00",872.000,"22.467.300,00"
08/23/2019,2.697.730,"82.373.125,90",2.576.500,"89.216.379,50",2.830.000,"49.794.000,00",2.365.000,"47.424.550,00"
08/22/2019,3.726.030,"101.285.811,60",3.123.840,"97.293.264,80",2.439.110,"28.691.152,00",755.000,"2.509.550,00"
08/21/2019,5.281.890,"158.728.293,60",4.019.060,"133.593.441,30",3.102.000,"60.707.280,00",2.840.000,"92.612.000,00"
08/20/2019,3.073.330,"89.462.768,70",2.633.650,"96.167.905,00",2.061.260,"41.669.645,00",850.000,"17.304.000,00"
08/19/2019,3.261.670,"117.256.028,40",2.089.810,"76.634.247,20",200.000,"2.957.500,00",510.000,"12.008.950,00"
08/16/2019,5.281.600,"178.295.474,20",5.460.810,"195.276.932,00",3.160.000,"50.361.400,00",1.228.390,"33.336.040,00"
08/15/2019,7.381.970,"219.335.132,00",3.932.060,"126.559.205,40",165.000,"2.814.050,00",1.300.000,"32.695.000,00"
08/14/2019,5.304.580,"129.456.435,30",2.737.000,"88.711.232,80",800.000,"11.693.200,00",106.000,"511.650,00"
08/13/2019,5.432.580,"135.740.232,20",4.985.220,"151.541.691,60",1.000.000,"25.812.000,00",0,"0,00"
08/12/2019,6.444.970,"141.166.580,90",5.681.290,"148.035.609,60",15.981.500,"195.074.800,00",220.000,"6.094.000,00"
08/09/2019,3.857.540,"97.552.588,80",4.485.200,"121.498.574,30",32.974.200,"586.217.210,00",324.200,"9.844.960,00"
08/08/2019,6.144.820,"157.807.154,90",6.925.100,"204.938.171,00",800.000,"11.538.400,00",30.000,"111.600,00"
08/07/2019,3.343.820,"87.482.313,70",3.547.670,"131.309.188,50",3.597.940,"43.029.290,00",319.200,"6.930.728,80"
08/06/2019,6.946.660,"175.361.894,40",2.823.910,"71.066.765,50",2.524.200,"41.346.960,00",22.200,"1.127.760,00"
08/05/2019,6.872.950,"136.201.394,10",2.704.400,"111.568.403,60",5.950.000,"131.641.500,00",0,"0,00"
08/02/2019,2.997.420,"74.465.433,00",4.005.120,"97.694.424,00",2.235.000,"102.624.150,00",0,"0,00"
08/01/2019,2.648.140,"76.392.327,70",3.790.190,"110.446.284,40",6.694.200,"127.880.280,00",32.094.200,"540.652.780,00"
07/31/2019,2.091.250,"48.978.561,10",3.950.890,"120.605.702,00",250.000,"3.126.000,00",4.502.900,"79.894.550,00"
07/30/2019,6.450.530,"141.945.671,40",2.712.050,"82.581.172,20",1.100.000,"21.246.000,00",0,"0,00"
07/29/2019,5.452.880,"177.151.926,00",2.826.610,"98.583.175,30",20.002,"2.460.246,00",3.514.800,"73.903.600,00"
07/26/2019,3.717.670,"105.228.141,30",2.968.580,"97.486.055,20",0,"0,00",175.000,"3.070.000,00"
07/25/2019,4.540.690,"104.069.896,00",4.999.100,"139.292.423,40",6.900.000,"56.138.700,00",7.612.200,"55.722.928,00"
07/24/2019,3.147.950,"77.835.736,30",3.923.730,"98.309.059,90",3.147.950,"77.835.736,30",3.923.730,"98.309.059,90"
