Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
04/19/2022,47.975.778,"2.257.580.509,00",36.291.378,"1.982.579.867,00",11.684.400,"275.000.642,00"
04/18/2022,34.663.000,"1.398.308.815,00",28.885.500,"1.364.632.805,00",5.777.500,"33.676.010,00"
04/15/2022,21.893.800,"1.216.181.250,00",21.253.286,"1.097.072.056,88",640.514,"119.109.193,12"
04/14/2022,16.200.100,"1.012.031.362,00",24.174.800,"1.243.470.845,00",-7.974.700,"-231.439.483,00"
04/13/2022,32.514.000,"2.530.025.524,40",18.636.800,"1.039.621.947,40",13.877.200,"1.490.403.577,00"
04/12/2022,27.408.590,"1.362.113.335,00",33.909.740,"1.622.101.554,00",-6.501.150,"-259.988.219,00"
04/08/2022,21.641.700,"1.335.753.073,00",32.697.624,"1.655.016.285,55",-11.055.924,"-319.263.212,55"
04/07/2022,25.742.800,"1.719.406.201,00",40.843.800,"2.195.489.543,00",-15.101.000,"-476.083.342,00"
04/06/2022,24.316.200,"1.315.061.941,50",23.931.800,"1.201.392.836,50",384.400,"113.669.105,00"
04/05/2022,18.715.600,"863.628.215,50",26.029.500,"1.140.732.788,50",-7.313.900,"-277.104.573,00"
04/04/2022,32.189.550,"1.557.064.522,90",35.926.050,"1.567.960.940,60",-3.736.500,"-10.896.417,70"
04/01/2022,36.037.400,"1.636.972.525,00",30.761.446,"1.235.703.502,40",5.275.954,"401.269.022,60"
03/31/2022,21.696.900,"1.210.149.326,00",20.095.000,"887.684.895,00",1.601.900,"322.464.431,00"
03/30/2022,26.161.100,"1.512.524.255,90",25.620.000,"1.365.166.519,80",541.100,"147.357.736,10"
03/29/2022,24.732.270,"1.434.884.885,30",24.399.780,"1.380.217.791,30",332.490,"54.667.094,00"
03/28/2022,22.949.000,"1.250.678.602,10",25.850.400,"1.338.674.543,10",-2.901.400,"-87.995.941,00"
03/25/2022,30.304.800,"1.354.366.482,80",27.619.700,"1.386.625.992,80",2.685.100,"-32.259.510,00"
03/24/2022,24.046.500,"1.402.069.093,00",29.533.808,"1.501.912.345,40",-5.487.308,"-99.843.252,40"
03/23/2022,67.309.109,"3.866.652.355,70",51.144.334,"2.845.402.003,85",16.164.775,"1.021.250.351,85"
03/22/2022,29.650.700,"1.669.438.468,00",24.827.800,"1.150.757.151,00",4.822.900,"518.681.317,00"
03/21/2022,36.846.300,"1.649.471.788,00",11.555.700,"569.670.327,00",25.290.600,"1.079.801.461,00"
03/18/2022,72.953.900,"3.428.728.128,00",73.891.500,"3.666.305.971,00",-937.600,"-237.577.843,00"
03/17/2022,30.485.000,"1.475.831.344,00",27.415.900,"1.350.508.375,20",3.069.100,"125.322.968,80"
03/16/2022,22.437.803,"1.164.600.534,00",30.031.077,"1.467.716.359,48",-7.593.274,"-303.115.825,48"
03/15/2022,37.553.000,"1.817.629.575,70",44.826.730,"2.201.526.061,14",-7.273.730,"-383.896.485,44"
03/14/2022,30.579.700,"1.379.697.837,20",41.846.676,"2.002.925.260,18",-11.266.976,"-623.227.422,98"
03/11/2022,16.806.900,"803.920.151,00",25.127.100,"1.332.198.815,00",-8.320.200,"-528.278.664,00"
03/10/2022,20.453.700,"1.099.840.675,50",34.559.100,"1.864.486.975,50",-14.105.400,"-764.646.300,00"
03/09/2022,19.388.270,"1.084.341.698,00",40.592.446,"2.116.228.388,50",-21.204.176,"-1.031.886.690,50"
03/08/2022,20.571.800,"1.023.801.864,00",53.744.862,"2.562.661.662,90",-33.173.062,"-1.538.859.798,90"
03/07/2022,25.129.600,"1.205.407.606,10",61.699.300,"2.682.545.319,10",-36.569.700,"-1.477.137.713,00"
03/04/2022,51.172.000,"2.492.673.732,40",40.668.200,"2.041.708.296,00",10.503.800,"450.965.436,40"
03/03/2022,34.458.170,"1.616.671.203,35",23.384.466,"1.059.199.418,35",11.073.704,"557.471.785,00"
03/02/2022,21.277.800,"1.045.071.645,60",50.411.900,"2.240.891.813,60",-29.134.100,"-1.195.820.168,00"
03/01/2022,35.748.400,"1.426.819.256,20",25.549.010,"1.293.815.251,80",10.199.390,"133.004.004,40"
02/28/2022,24.179.100,"1.146.553.169,60",41.953.500,"1.930.072.855,90",-17.774.400,"-783.519.686,30"
02/25/2022,31.209.300,"1.364.207.373,00",30.670.925,"1.463.739.959,00",538.375,"-99.532.586,00"
02/24/2022,38.624.300,"1.877.868.234,20",49.919.500,"1.959.212.874,20",-11.295.200,"-81.344.640,00"
02/23/2022,23.404.750,"1.155.568.513,50",21.144.050,"1.029.248.212,50",2.260.700,"126.320.301,00"
02/22/2022,22.089.500,"1.138.706.716,60",25.478.500,"1.195.714.311,60",-3.389.000,"-57.007.595,00"
02/21/2022,19.543.000,"886.319.730,80",18.228.600,"706.364.094,80",1.314.400,"179.955.636,00"
02/18/2022,24.869.800,"1.245.697.523,80",23.295.900,"1.115.121.430,00",1.573.900,"130.576.093,80"
02/17/2022,33.358.300,"1.741.393.436,60",18.948.000,"953.561.718,60",14.410.300,"787.831.718,00"
02/16/2022,41.686.617,"1.622.920.470,15",39.537.517,"1.637.400.223,15",2.149.100,"-14.479.753,00"
02/15/2022,41.862.500,"2.143.625.430,00",25.091.200,"1.120.465.469,00",16.771.300,"1.023.159.961,00"
02/14/2022,21.788.100,"1.210.159.245,00",30.038.238,"1.463.312.104,80",-8.250.138,"-253.152.859,80"
02/11/2022,41.221.047,"3.134.216.382,70",51.206.254,"3.617.445.558,85",-9.985.207,"-483.229.176,15"
02/10/2022,54.694.920,"2.317.847.989,50",65.873.520,"3.048.705.455,50",-11.178.600,"-730.857.466,00"
02/09/2022,48.738.500,"2.255.864.559,20",40.901.700,"2.041.522.932,20",7.836.800,"214.341.627,00"
02/08/2022,28.426.400,"1.293.612.908,00",35.904.999,"1.632.470.568,00",-7.478.599,"-338.857.660,00"
02/07/2022,42.415.100,"2.082.004.953,80",35.115.300,"1.782.523.518,60",7.299.800,"299.481.435,20"
01/28/2022,46.861.000,"1.899.536.662,70",36.660.200,"1.578.679.009,70",10.200.800,"320.857.653,00"
01/27/2022,38.375.200,"1.671.739.527,80",29.592.300,"1.537.518.001,80",8.782.900,"134.221.526,00"
01/26/2022,51.025.900,"2.316.995.642,60",40.113.600,"1.969.589.025,00",10.912.300,"347.406.617,60"
01/25/2022,67.850.900,"2.861.952.282,00",29.359.700,"1.541.650.692,00",38.491.200,"1.320.301.590,00"
01/24/2022,28.032.200,"1.428.240.706,90",36.528.620,"1.662.364.232,52",-8.496.420,"-234.123.525,62"
01/21/2022,26.604.500,"1.347.539.760,60",57.337.262,"2.466.411.215,00",-30.732.762,"-1.118.871.454,40"
01/20/2022,28.264.400,"1.258.446.359,00",29.133.700,"1.408.783.952,00",-869.300,"-150.337.593,00"
01/19/2022,36.763.290,"1.590.769.781,60",68.000.071,"6.387.377.233,60",-31.236.781,"-4.796.607.452,00"
01/18/2022,54.802.000,"2.286.051.951,70",26.082.755,"1.406.331.230,50",28.719.245,"879.720.721,20"
01/17/2022,40.382.400,"1.691.288.960,20",37.580.499,"1.521.552.877,60",2.801.901,"169.736.082,60"
01/14/2022,37.057.300,"1.531.026.984,60",14.486.800,"748.341.637,60",22.570.500,"782.685.347,00"
01/13/2022,28.718.500,"1.528.085.244,30",33.906.100,"1.674.077.890,70",-5.187.600,"-145.992.646,40"
01/12/2022,35.058.100,"1.764.891.321,00",31.210.700,"1.338.845.928,50",3.847.400,"426.045.392,50"
01/11/2022,33.716.200,"1.522.366.040,50",31.740.400,"1.389.664.463,50",1.975.800,"132.701.577,00"
01/10/2022,35.379.100,"2.000.830.866,20",44.896.425,"2.476.445.514,45",-9.517.325,"-475.614.648,25"
01/07/2022,40.016.100,"2.217.449.228,40",49.491.921,"2.687.230.203,80",-9.475.821,"-469.780.975,40"
01/06/2022,39.097.800,"1.996.762.725,00",39.463.470,"2.202.479.446,00",-365.670,"-205.716.721,00"
01/05/2022,29.201.500,"1.518.401.144,00",30.889.500,"1.753.053.619,00",-1.688.000,"-234.652.475,00"
01/04/2022,39.305.100,"1.737.728.965,00",26.150.900,"1.266.541.546,00",13.154.200,"471.187.419,00"
12/31/2021,20.429.700,"806.101.756,00",19.199.900,"660.879.080,00",1.229.800,"145.222.676,00"
12/30/2021,15.873.700,"637.739.670,00",12.565.200,"542.996.819,00",3.308.500,"94.742.851,00"
12/29/2021,17.753.500,"735.648.090,00",11.029.700,"483.295.232,00",6.723.800,"252.352.858,00"
12/28/2021,37.286.900,"1.471.701.549,00",23.571.117,"1.113.298.233,85",13.715.783,"358.403.315,16"
12/27/2021,25.237.600,"1.064.024.666,10",13.683.400,"602.782.616,10",11.554.200,"461.242.050,00"
12/24/2021,20.658.300,"937.434.079,00",21.500.200,"899.657.015,00",-841.900,"37.777.064,00"
12/23/2021,23.208.858,"1.224.980.362,80",33.289.558,"1.856.271.533,80",-10.080.700,"-631.291.171,00"
12/22/2021,24.726.900,"1.216.563.827,00",20.495.747,"985.862.917,71",4.231.153,"230.700.909,29"
12/21/2021,26.124.028,"1.364.278.598,00",24.578.028,"1.345.978.867,00",1.546.000,"18.299.731,00"
12/20/2021,25.872.380,"1.132.846.773,90",23.863.380,"1.149.230.926,90",2.009.000,"-16.384.153,00"
12/17/2021,55.986.100,"3.138.708.591,50",75.027.800,"3.798.891.593,50",-19.041.700,"-660.183.002,00"
12/16/2021,28.553.000,"1.272.515.187,00",33.580.800,"1.403.952.269,00",-5.027.800,"-131.437.082,00"
12/15/2021,20.150.400,"1.200.566.207,00",29.432.412,"1.313.227.475,00",-9.282.012,"-112.661.268,00"
12/14/2021,30.666.700,"1.654.046.514,00",76.263.850,"3.390.122.906,30",-45.597.150,"-1.736.076.392,30"
12/13/2021,26.779.221,"1.269.974.647,85",28.951.689,"1.333.895.299,50",-2.172.468,"-63.920.651,65"
12/10/2021,19.338.807,"823.993.805,00",26.923.807,"1.241.616.503,00",-7.585.000,"-417.622.698,00"
12/09/2021,29.758.200,"1.258.342.010,00",22.041.500,"893.024.119,00",7.716.700,"365.317.891,00"
12/08/2021,22.514.900,"1.075.321.256,30",27.490.323,"1.170.000.688,36",-4.975.423,"-94.679.432,06"
12/07/2021,38.335.100,"1.655.915.104,00",28.969.900,"1.362.036.098,00",9.365.200,"293.879.006,00"
12/06/2021,33.354.700,"1.601.370.949,50",30.820.900,"1.364.745.329,50",2.533.800,"236.625.620,00"
12/03/2021,15.709.413,"859.096.483,00",29.373.513,"1.293.937.750,00",-13.664.100,"-434.841.267,00"
12/02/2021,20.193.595,"1.145.112.799,40",39.606.795,"1.835.326.131,40",-19.413.200,"-690.213.332,00"
12/01/2021,25.151.900,"1.046.681.591,40",42.922.856,"2.129.853.055,00",-17.770.956,"-1.083.171.463,60"
11/30/2021,28.479.800,"1.664.519.204,20",45.420.430,"2.215.441.894,80",-16.940.630,"-550.922.690,60"
11/29/2021,43.879.100,"1.974.991.573,20",45.159.400,"2.127.719.883,20",-1.280.300,"-152.728.310,00"
11/26/2021,24.327.172,"1.624.850.709,32",73.001.272,"3.608.495.256,32",-48.674.100,"-1.983.644.547,00"
11/25/2021,30.916.586,"1.448.806.455,60",46.763.854,"2.099.144.745,59",-15.847.268,"-650.338.289,99"
11/24/2021,30.783.408,"1.533.707.716,15",53.239.408,"2.390.040.903,15",-22.456.000,"-856.333.187,00"
11/23/2021,31.944.200,"1.287.755.524,80",23.328.371,"979.767.279,00",8.615.829,"307.988.245,80"
11/22/2021,49.958.000,"2.051.944.166,00",42.177.910,"1.492.939.713,00",7.780.090,"559.004.453,00"
11/19/2021,31.857.900,"1.470.211.058,00",52.086.657,"2.267.223.923,70",-20.228.757,"-797.012.865,70"
11/18/2021,37.861.042,"2.095.446.336,30",47.189.492,"2.535.732.996,30",-9.328.450,"-440.286.660,00"
11/17/2021,31.545.500,"1.505.590.463,00",34.708.316,"1.723.044.805,57",-3.162.816,"-217.454.342,57"
11/16/2021,41.470.300,"1.912.968.969,60",38.423.700,"1.678.422.532,60",3.046.600,"234.546.437,00"
11/15/2021,34.450.100,"1.669.758.779,00",33.860.500,"1.556.599.136,00",589.600,"113.159.643,00"
11/12/2021,36.240.112,"1.538.220.335,81",32.278.812,"1.325.005.965,81",3.961.300,"213.214.370,00"
11/11/2021,22.186.802,"1.079.548.059,25",47.453.382,"2.257.302.075,69",-25.266.580,"-1.177.754.016,44"
11/10/2021,20.393.090,"811.486.036,10",33.725.950,"1.548.216.933,10",-13.332.860,"-736.730.897,00"
11/09/2021,38.071.900,"1.898.041.393,30",40.675.400,"1.873.851.659,30",-2.603.500,"24.189.734,00"
11/08/2021,42.887.000,"2.027.096.406,50",32.278.600,"1.469.854.454,50",10.608.400,"557.241.952,00"
11/05/2021,26.130.200,"1.339.489.835,90",19.941.100,"1.061.093.839,90",6.189.100,"278.395.996,00"
11/04/2021,40.379.700,"1.598.618.844,00",42.280.000,"1.644.649.156,00",-1.900.300,"-46.030.312,00"
11/03/2021,36.254.900,"1.743.670.240,80",33.439.900,"1.442.309.284,30",2.815.000,"301.360.956,50"
11/02/2021,23.167.011,"962.237.615,50",36.120.511,"2.084.796.877,50",-12.953.500,"-1.122.559.262,00"
11/01/2021,24.930.850,"1.084.827.568,00",46.057.650,"2.305.372.496,00",-21.126.800,"-1.220.544.928,00"
10/29/2021,38.292.600,"1.684.271.423,80",32.896.987,"1.617.027.089,48",5.395.613,"67.244.334,32"
10/28/2021,43.633.900,"2.007.926.444,20",29.318.700,"1.365.026.843,20",14.315.200,"642.899.601,00"
10/27/2021,53.764.600,"2.355.466.180,50",33.162.984,"1.357.932.879,88",20.601.616,"997.533.300,62"
10/26/2021,25.073.900,"908.307.453,00",21.707.900,"968.766.577,00",3.366.000,"-60.459.124,00"
10/25/2021,21.344.235,"954.188.935,50",39.133.135,"2.156.025.157,50",-17.788.900,"-1.201.836.222,00"
10/22/2021,17.722.200,"1.010.737.912,00",29.876.100,"1.231.891.206,00",-12.153.900,"-221.153.294,00"
10/21/2021,24.363.500,"1.079.783.101,00",37.912.100,"1.887.816.186,00",-13.548.600,"-808.033.085,00"
10/20/2021,29.658.794,"1.399.559.579,35",54.114.594,"2.803.153.346,35",-24.455.800,"-1.403.593.767,00"
10/19/2021,27.094.800,"1.387.811.313,80",34.329.854,"1.871.443.707,60",-7.235.054,"-483.632.393,80"
10/18/2021,26.498.492,"1.154.030.188,31",36.292.892,"1.730.850.785,51",-9.794.400,"-576.820.597,20"
10/15/2021,30.382.200,"1.329.414.708,00",30.712.900,"1.258.103.946,00",-330.700,"71.310.762,00"
10/14/2021,49.808.700,"1.918.378.133,20",58.456.284,"2.570.633.040,20",-8.647.584,"-652.254.907,00"
10/13/2021,20.242.980,"949.277.342,40",28.377.580,"1.479.857.382,40",-8.134.600,"-530.580.040,00"
10/12/2021,37.045.549,"1.964.174.103,30",39.388.649,"2.021.499.814,30",-2.343.100,"-57.325.711,00"
10/11/2021,32.812.144,"1.415.193.647,00",23.570.900,"1.010.848.484,00",9.241.244,"404.345.163,00"
10/08/2021,15.765.300,"829.733.163,00",24.257.300,"972.295.204,00",-8.492.000,"-142.562.041,00"
10/07/2021,20.667.460,"844.084.431,00",34.282.560,"1.405.511.768,00",-13.615.100,"-561.427.337,00"
10/06/2021,19.829.219,"939.562.139,40",31.373.319,"1.438.677.473,40",-11.544.100,"-499.115.334,00"
10/05/2021,43.790.861,"1.939.731.980,00",31.398.434,"1.355.987.008,20",12.392.427,"583.744.971,80"
10/04/2021,17.417.500,"806.197.806,00",26.460.100,"1.087.835.651,00",-9.042.600,"-281.637.845,00"
10/01/2021,115.476.567,"4.512.383.102,97",127.444.767,"5.050.543.432,97",-11.968.200,"-538.160.330,00"
09/30/2021,24.440.800,"1.220.869.934,80",29.999.500,"1.373.737.857,80",-5.558.700,"-152.867.923,00"
09/29/2021,16.122.100,"703.802.634,00",30.238.727,"1.196.193.129,50",-14.116.627,"-492.390.495,50"
09/28/2021,36.270.900,"1.506.244.097,50",20.108.157,"1.030.608.969,50",16.162.743,"475.635.128,00"
09/27/2021,24.094.497,"1.360.397.822,00",31.669.632,"1.618.635.751,00",-7.575.135,"-258.237.929,00"
09/24/2021,29.731.300,"1.182.110.519,00",21.171.637,"1.051.101.046,60",8.559.663,"131.009.472,40"
09/23/2021,21.385.800,"1.122.439.331,60",32.921.400,"1.488.357.507,60",-11.535.600,"-365.918.176,00"
09/22/2021,17.191.000,"933.888.066,30",29.692.900,"1.113.071.343,30",-12.501.900,"-179.183.277,00"
09/21/2021,22.142.500,"992.383.701,00",35.609.500,"1.395.879.987,00",-13.467.000,"-403.496.286,00"
09/20/2021,20.268.300,"905.595.957,50",19.233.200,"849.557.013,50",1.035.100,"56.038.944,00"
09/17/2021,47.892.000,"2.696.554.557,60",96.313.601,"4.370.726.942,20",-48.421.601,"-1.674.172.384,60"
09/16/2021,29.047.100,"1.588.818.961,80",45.411.800,"2.853.673.717,80",-16.364.700,"-1.264.854.756,00"
09/15/2021,27.485.400,"1.585.995.280,30",29.133.590,"1.571.369.456,30",-1.648.190,"14.625.824,00"
09/14/2021,25.385.781,"1.390.293.034,40",41.760.881,"2.107.827.068,40",-16.375.100,"-717.534.034,00"
09/13/2021,26.094.100,"1.506.708.030,00",33.944.700,"1.892.474.435,00",-7.850.600,"-385.766.405,00"
09/10/2021,25.936.800,"1.607.719.461,80",36.940.800,"2.351.515.611,80",-11.004.000,"-743.796.150,00"
09/09/2021,22.468.400,"1.030.566.310,00",29.085.855,"1.557.713.014,10",-6.617.455,"-527.146.704,10"
09/08/2021,30.979.300,"1.329.676.656,80",32.874.400,"1.777.962.318,80",-1.895.100,"-448.285.662,00"
09/07/2021,27.249.800,"1.269.170.334,00",42.050.910,"2.102.452.549,00",-14.801.110,"-833.282.215,00"
09/06/2021,42.219.200,"1.620.878.026,40",36.790.051,"1.938.780.850,45",5.429.149,"-317.902.824,05"
09/01/2021,53.308.734,"3.614.867.448,50",59.335.234,"4.223.626.246,50",-6.026.500,"-608.758.798,00"
08/31/2021,33.107.000,"1.507.917.701,00",31.580.800,"1.716.813.901,00",1.526.200,"-208.896.200,00"
08/30/2021,36.931.638,"1.616.549.075,65",43.876.238,"2.010.592.442,65",-6.944.600,"-394.043.367,00"
08/27/2021,28.595.500,"1.112.762.708,00",27.658.400,"1.485.565.830,00",937.100,"-372.803.122,00"
08/26/2021,35.261.800,"1.327.190.857,00",39.183.282,"1.730.973.630,10",-3.921.482,"-403.782.773,10"
08/25/2021,25.566.183,"1.052.258.499,00",22.503.235,"1.083.158.474,60",3.062.948,"-30.899.975,60"
08/24/2021,32.450.455,"1.428.185.858,15",29.996.205,"1.317.415.721,55",2.454.250,"110.770.136,60"
08/23/2021,30.596.100,"1.349.232.092,00",42.219.910,"1.714.377.458,58",-11.623.810,"-365.145.366,58"
08/20/2021,26.722.200,"1.292.456.032,40",44.016.840,"2.049.410.214,00",-17.294.640,"-756.954.181,60"
08/19/2021,52.223.145,"2.935.397.218,50",64.502.445,"3.594.452.811,50",-12.279.300,"-659.055.593,00"
08/18/2021,15.487.908,"801.102.151,10",50.501.108,"2.681.017.922,10",-35.013.200,"-1.879.915.771,00"
08/17/2021,18.039.000,"936.049.272,00",39.713.000,"2.302.535.597,00",-21.674.000,"-1.366.486.325,00"
08/16/2021,21.342.900,"1.094.211.529,00",40.828.200,"2.052.959.737,00",-19.485.300,"-958.748.208,00"
08/13/2021,51.267.392,"2.817.568.829,00",78.595.092,"4.452.825.710,00",-27.327.700,"-1.635.256.881,00"
08/12/2021,20.440.340,"962.275.352,00",22.853.650,"1.135.183.064,35",-2.413.310,"-172.907.712,35"
08/11/2021,21.788.900,"1.140.684.939,00",45.175.655,"1.899.963.068,50",-23.386.755,"-759.278.129,50"
08/10/2021,22.553.000,"1.312.437.026,40",41.118.900,"1.887.532.726,40",-18.565.900,"-575.095.700,00"
08/09/2021,28.950.400,"1.410.570.086,80",26.965.400,"1.297.531.738,80",1.985.000,"113.038.348,00"
08/06/2021,24.424.700,"1.066.676.514,00",24.162.400,"1.052.588.000,00",262.300,"14.088.514,00"
08/05/2021,45.463.180,"2.218.358.729,00",25.127.080,"1.124.423.790,00",20.336.100,"1.093.934.939,00"
08/04/2021,40.645.500,"1.942.098.928,00",21.290.156,"1.131.136.100,60",19.355.344,"810.962.827,40"
08/03/2021,30.592.025,"1.337.730.912,50",22.292.733,"1.167.042.345,40",8.299.292,"170.688.567,10"
08/02/2021,29.484.200,"1.406.852.593,00",22.124.630,"1.114.628.377,22",7.359.570,"292.224.215,78"
07/30/2021,34.275.200,"1.855.261.330,00",24.962.900,"1.393.799.683,00",9.312.300,"461.461.647,00"
07/29/2021,43.645.900,"1.575.789.417,00",51.780.000,"1.656.922.239,00",-8.134.100,"-81.132.822,00"
07/28/2021,16.023.800,"767.945.177,00",15.969.360,"717.051.256,00",54.440,"50.893.921,00"
07/27/2021,36.849.200,"2.114.723.201,50",33.255.700,"1.920.246.136,50",3.593.500,"194.477.065,00"
07/26/2021,20.969.500,"1.157.399.838,80",29.375.800,"1.358.573.426,80",-8.406.300,"-201.173.588,00"
07/23/2021,20.755.415,"1.163.954.320,60",29.658.011,"1.512.391.998,60",-8.902.596,"-348.437.678,00"
07/22/2021,27.167.071,"1.184.115.290,80",30.940.311,"1.703.551.461,20",-3.773.240,"-519.436.170,40"
07/21/2021,24.672.200,"1.406.995.682,80",47.094.928,"2.843.384.189,80",-22.422.728,"-1.436.388.507,00"
07/20/2021,42.333.100,"1.739.969.687,70",41.817.100,"1.987.614.558,70",516.000,"-247.644.871,00"
07/19/2021,29.950.334,"1.420.470.814,50",35.882.134,"1.512.135.639,50",-5.931.800,"-91.664.825,00"
07/16/2021,34.072.800,"1.688.613.599,50",38.474.900,"1.648.835.937,50",-4.402.100,"39.777.662,00"
07/15/2021,50.238.000,"2.268.610.699,00",28.649.710,"1.516.470.272,00",21.588.290,"752.140.427,00"
07/14/2021,47.838.980,"2.414.290.095,00",38.995.080,"2.031.430.134,00",8.843.900,"382.859.961,00"
07/13/2021,34.562.000,"1.498.982.996,70",32.637.000,"1.715.091.234,70",1.925.000,"-216.108.238,00"
07/12/2021,77.488.400,"3.271.372.416,50",34.630.100,"1.874.379.254,50",42.858.300,"1.396.993.162,00"
07/09/2021,48.817.100,"2.591.744.993,80",29.982.576,"1.857.147.982,40",18.834.524,"734.597.011,40"
07/08/2021,38.649.372,"1.960.973.969,95",38.513.672,"2.138.113.323,95",135.700,"-177.139.354,00"
07/07/2021,81.123.960,"3.677.231.241,10",33.129.260,"1.571.175.912,10",47.994.700,"2.106.055.329,00"
07/06/2021,34.032.483,"1.925.974.835,30",35.320.683,"1.910.247.409,30",-1.288.200,"15.727.426,00"
07/05/2021,30.197.228,"1.661.016.837,40",33.272.928,"1.766.244.834,40",-3.075.700,"-105.227.997,00"
07/02/2021,39.138.730,"3.029.186.392,00",20.577.018,"1.024.034.760,10",18.561.712,"2.005.151.631,90"
07/01/2021,29.305.300,"1.373.328.737,00",29.492.600,"1.619.548.046,00",-187.300,"-246.219.309,00"
06/30/2021,43.427.412,"3.126.932.821,40",28.378.377,"1.383.951.838,40",15.049.035,"1.742.980.983,00"
06/29/2021,29.509.100,"1.555.984.633,00",29.428.522,"1.472.316.914,30",80.578,"83.667.718,70"
06/28/2021,21.706.300,"1.117.240.046,20",26.779.177,"1.333.968.232,00",-5.072.877,"-216.728.185,80"
06/25/2021,25.849.500,"1.475.910.159,00",29.370.490,"1.413.966.973,20",-3.520.990,"61.943.185,80"
06/24/2021,25.348.500,"1.121.219.343,00",20.428.573,"935.212.493,70",4.919.927,"186.006.849,30"
06/23/2021,22.825.900,"1.297.225.135,00",21.376.700,"1.139.491.433,00",1.449.200,"157.733.702,00"
06/22/2021,32.897.300,"1.880.737.984,70",37.895.206,"1.784.860.490,32",-4.997.906,"95.877.494,38"
06/21/2021,23.331.011,"1.164.173.491,50",47.580.111,"2.220.496.996,50",-24.249.100,"-1.056.323.505,00"
06/18/2021,49.200.500,"2.482.294.171,00",48.341.605,"2.110.626.186,00",858.895,"371.667.985,00"
06/17/2021,32.820.460,"1.598.730.053,00",38.012.649,"1.725.598.920,50",-5.192.189,"-126.868.867,50"
06/16/2021,38.063.994,"1.721.633.450,79",38.301.806,"1.771.684.470,39",-237.812,"-50.051.019,60"
