Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
07/30/2020,134.501.280,"1.945.894.389,30",138.852.560,"2.059.172.479,40",7.613.100,"140.539.110,00",12.679.100,"257.101.342,00"
07/29/2020,263.477.670,"3.751.395.491,80",275.055.000,"3.925.634.716,20",9.029.878,"157.349.187,75",29.756.331,"519.619.382,45"
07/28/2020,262.526.690,"3.620.421.661,00",273.070.150,"3.696.798.284,60",9.122.256,"252.376.908,50",10.787.756,"280.251.802,50"
07/27/2020,312.404.880,"4.883.447.448,30",345.154.970,"5.460.758.361,70",17.460.198,"389.525.994,70",28.455.547,"631.252.919,80"
07/24/2020,378.750.850,"5.718.816.268,90",392.638.130,"6.048.573.181,50",30.608.795,"285.608.614,80",14.306.295,"241.618.114,80"
07/23/2020,190.529.730,"2.770.864.358,70",192.165.170,"2.811.614.946,60",7.799.420,"206.425.865,95",12.307.598,"282.954.674,62"
07/22/2020,182.074.050,"2.860.250.621,10",182.108.880,"2.809.882.892,30",56.263.147,"691.934.593,39",19.645.700,"426.262.121,42"
07/21/2020,188.743.390,"3.181.530.904,90",181.613.040,"2.969.317.641,00",15.016.727,"466.396.578,50",16.626.667,"485.650.914,50"
07/20/2020,231.737.160,"3.417.052.554,00",227.365.880,"3.274.535.467,60",20.326.389,"524.159.149,00",19.433.711,"515.017.865,04"
07/17/2020,210.152.680,"3.254.830.255,30",218.802.840,"3.378.661.508,90",22.759.383,"399.054.907,42",17.482.540,"322.699.806,80"
07/16/2020,191.297.530,"2.994.487.273,60",192.388.300,"3.163.124.346,80",8.866.850,"228.182.121,88",5.838.470,"211.120.946,00"
07/15/2020,190.330.790,"2.717.841.780,10",197.301.960,"2.936.044.544,90",23.510.560,"584.864.849,40",23.344.340,"583.447.917,40"
07/14/2020,180.809.310,"2.719.010.597,20",173.449.810,"2.456.058.856,90",12.505.643,"267.210.024,00",25.958.250,"501.389.387,40"
07/13/2020,176.600.570,"2.918.788.954,30",170.987.760,"2.809.095.355,60",24.586.241,"349.495.540,45",27.610.231,"399.981.432,95"
07/10/2020,230.255.830,"3.373.855.070,20",224.910.640,"3.237.950.872,60",16.382.306,"319.768.928,28",20.447.236,"407.348.618,00"
07/09/2020,212.427.450,"3.150.809.261,40",224.455.540,"3.321.801.152,10",6.583.951,"147.333.691,78",34.475.810,"638.403.721,63"
07/08/2020,157.528.290,"2.531.899.617,20",160.240.790,"2.494.131.832,90",20.380.868,"454.882.696,00",20.020.868,"416.133.196,00"
07/07/2020,238.943.280,"3.597.949.002,70",220.540.590,"3.685.066.406,80",17.354.346,"351.081.050,00",24.017.046,"521.035.595,00"
07/06/2020,159.265.100,"2.546.799.697,80",156.478.150,"2.651.745.702,00",9.005.838,"200.748.602,00",8.377.948,"187.048.712,00"
07/03/2020,142.209.970,"2.192.238.617,30",139.333.450,"2.309.874.682,00",8.215.997,"169.080.756,70",18.928.331,"359.821.738,93"
07/02/2020,163.258.570,"2.358.084.747,50",145.864.490,"2.270.776.588,80",15.175.048,"307.147.848,80",13.958.998,"264.754.118,80"
07/01/2020,202.722.860,"2.472.056.955,00",213.490.560,"2.502.421.580,30",8.369.014,"213.870.002,00",17.748.001,"408.335.096,00"
06/30/2020,264.250.740,"3.298.819.546,80",262.579.000,"3.334.775.016,20",13.874.256,"307.416.947,25",17.067.040,"307.252.542,00"
06/29/2020,294.723.170,"3.739.719.369,00",291.465.970,"3.687.558.827,00",24.994.306,"474.086.120,50",41.703.646,"772.858.916,70"
06/26/2020,219.610.350,"2.583.060.104,20",208.842.130,"2.483.839.032,10",21.977.498,"397.423.049,50",31.365.229,"518.773.494,40"
06/25/2020,251.111.740,"3.362.655.317,80",250.902.000,"3.264.938.413,90",15.537.871,"431.320.622,50",15.422.271,"429.972.522,50"
06/24/2020,302.049.800,"3.552.387.681,30",302.062.850,"3.597.248.385,80",18.155.030,"288.047.415,00",20.678.220,"347.190.074,50"
06/23/2020,358.725.970,"4.443.131.177,30",354.931.040,"4.381.424.864,10",31.839.342,"941.808.386,59",40.481.270,"1.120.831.773,00"
06/22/2020,291.360.610,"3.639.940.349,90",294.625.500,"3.750.873.313,20",10.543.438,"217.238.530,00",11.228.880,"241.594.084,00"
06/19/2020,316.287.420,"3.541.964.317,90",333.536.710,"3.623.944.600,60",46.728.729,"797.533.339,68",33.715.413,"690.413.605,00"
06/18/2020,196.427.480,"2.427.768.428,90",204.429.110,"2.524.278.562,40",23.275.365,"593.655.189,88",21.751.465,"418.403.385,88"
06/17/2020,274.945.230,"2.996.222.234,70",271.723.890,"2.942.879.672,60",12.540.605,"222.897.001,50",13.735.605,"230.261.701,50"
06/16/2020,310.523.660,"3.524.765.445,90",322.232.750,"3.616.389.616,40",28.391.442,"643.762.432,92",27.230.482,"626.314.911,22"
06/15/2020,397.354.610,"5.366.745.103,60",401.678.280,"5.291.582.363,10",21.362.852,"669.460.137,20",166.738.387,"11.482.504.181,20"
06/12/2020,489.193.820,"5.541.044.155,90",515.062.040,"5.764.178.173,00",14.471.780,"309.695.666,00",14.269.022,"300.014.966,40"
06/11/2020,568.628.660,"7.310.396.482,00",577.424.250,"7.600.320.062,00",18.245.400,"653.826.275,00",21.493.180,"773.662.942,00"
06/10/2020,440.447.830,"5.282.568.641,70",436.073.850,"5.365.883.950,20",4.694.361,"113.917.995,30",4.859.311,"121.937.395,30"
06/09/2020,388.818.100,"5.385.103.053,40",394.974.550,"5.185.566.920,80",29.280.293,"521.655.391,70",22.933.293,"498.620.791,70"
06/08/2020,436.559.070,"6.028.813.945,80",440.064.490,"6.267.836.728,50",31.125.938,"550.207.488,25",25.275.938,"498.950.838,25"
06/05/2020,399.608.260,"4.325.728.814,80",406.919.080,"4.473.884.541,20",17.077.411,"295.085.382,40",21.731.521,"390.079.792,40"
06/04/2020,340.546.760,"4.460.144.806,10",342.962.590,"4.546.103.311,10",20.351.633,"861.433.007,65",8.211.400,"189.328.390,00"
06/03/2020,271.224.280,"3.402.317.277,10",275.029.720,"3.577.271.870,40",11.105.351,"192.601.068,20",12.270.351,"218.641.568,20"
06/02/2020,376.988.330,"4.931.369.270,90",391.184.530,"5.235.443.870,10",26.541.805,"488.820.082,35",29.659.785,"530.047.438,35"
06/01/2020,365.522.430,"4.263.148.232,70",381.332.100,"4.521.281.642,70",11.348.670,"238.974.458,00",28.907.670,"1.056.764.258,00"
05/29/2020,237.254.190,"3.376.253.426,20",228.432.580,"3.305.814.328,50",10.205.120,"181.169.503,00",13.856.120,"244.041.603,00"
05/28/2020,220.845.430,"3.586.818.284,50",225.997.390,"3.855.257.095,50",12.685.740,"263.794.972,50",49.367.470,"2.514.086.077,50"
05/27/2020,312.951.870,"5.150.923.519,60",306.262.490,"5.028.167.731,70",13.665.103,"367.971.596,40",19.880.153,"469.874.750,15"
05/26/2020,270.354.400,"4.298.865.796,00",267.124.630,"4.234.752.274,20",13.816.169,"274.988.737,70",13.934.569,"272.766.607,70"
05/25/2020,227.950.070,"3.830.487.059,30",222.333.090,"3.773.798.997,60",26.738.958,"457.581.963,09",29.584.958,"639.731.378,09"
05/22/2020,224.764.780,"3.813.946.261,60",221.488.620,"3.748.312.804,30",16.317.303,"250.229.038,31",12.932.540,"235.071.105,00"
05/21/2020,249.230.340,"3.720.942.475,20",263.180.870,"4.118.826.649,10",13.662.079,"182.338.237,65",19.270.225,"285.157.092,25"
05/20/2020,198.337.490,"3.158.914.072,60",199.405.490,"3.311.013.638,20",16.903.770,"200.461.795,20",15.821.770,"186.909.965,20"
05/19/2020,241.665.400,"4.213.381.861,30",246.405.050,"4.472.308.295,90",35.494.952,"599.559.895,80",41.975.313,"764.740.932,30"
05/18/2020,191.848.110,"3.237.513.285,40",188.660.860,"3.214.370.371,20",17.904.360,"270.514.954,00",16.418.064,"245.081.109,30"
05/15/2020,225.407.640,"3.561.012.221,80",224.113.550,"3.592.352.759,70",15.354.585,"381.762.105,65",13.757.545,"344.848.897,65"
05/14/2020,217.274.710,"3.347.929.835,00",222.158.640,"3.494.496.684,40",7.897.723,"211.352.987,00",45.308.890,"2.454.816.707,00"
05/13/2020,277.524.910,"4.386.057.158,30",260.585.830,"3.935.281.520,80",17.642.741,"382.593.985,26",13.645.735,"301.523.099,96"
05/12/2020,229.542.020,"3.836.436.573,20",237.106.130,"4.073.966.082,20",17.809.184,"378.971.371,60",22.649.382,"415.839.388,20"
05/11/2020,216.884.870,"3.500.797.827,70",219.936.310,"3.709.517.504,40",40.131.961,"750.928.258,15",38.479.461,"765.307.008,15"
05/08/2020,240.517.590,"3.844.810.562,50",286.278.930,"5.281.537.949,80",8.722.063,"148.874.622,70",10.320.063,"168.291.272,70"
05/07/2020,169.851.250,"2.752.846.463,90",175.252.350,"2.912.749.010,40",15.983.560,"312.303.222,80",15.220.149,"280.312.490,80"
05/06/2020,170.303.110,"2.722.920.888,60",165.565.780,"2.626.665.733,10",52.157.928,"2.378.325.577,50",18.650.470,"377.084.961,50"
05/05/2020,141.409.940,"1.952.591.577,50",136.349.800,"1.919.405.026,60",15.138.850,"210.566.317,00",22.064.678,"329.258.889,60"
05/04/2020,214.385.900,"2.353.946.359,20",213.571.150,"2.387.852.370,20",18.771.564,"265.712.312,20",24.557.662,"359.422.240,10"
04/29/2020,171.037.210,"2.492.798.062,70",167.387.520,"2.417.114.505,00",10.798.229,"263.414.225,20",17.150.629,"361.545.515,20"
04/28/2020,166.819.320,"2.615.168.545,70",157.994.930,"2.393.397.946,80",7.209.545,"160.316.775,50",14.604.945,"278.885.235,50"
04/27/2020,223.115.790,"3.134.147.256,00",204.387.260,"2.845.920.154,90",38.831.097,"655.900.603,30",41.070.042,"703.745.727,10"
04/24/2020,195.203.990,"2.640.705.337,40",186.442.170,"2.424.846.762,30",12.490.138,"183.235.218,40",13.105.138,"189.378.233,40"
04/23/2020,157.388.130,"2.378.012.807,70",149.530.570,"2.102.794.437,40",4.692.206,"140.688.010,80",7.774.786,"174.016.706,80"
04/22/2020,184.470.650,"2.767.606.705,40",172.225.710,"2.358.309.174,00",14.846.301,"254.514.861,15",17.178.071,"257.204.081,15"
04/21/2020,319.291.100,"4.255.428.066,50",316.135.290,"4.164.655.637,60",13.734.009,"272.035.838,54",11.914.782,"244.256.183,30"
04/20/2020,265.091.760,"3.786.958.626,40",257.203.100,"3.543.597.651,60",20.002.002,"407.874.044,36",19.932.002,"410.412.264,36"
04/17/2020,224.327.500,"3.473.262.862,80",218.110.500,"3.195.853.125,10",22.469.592,"640.848.472,80",9.705.524,"208.712.504,20"
04/16/2020,174.690.550,"2.294.287.963,00",179.666.000,"2.328.503.938,00",17.579.580,"541.288.555,00",14.011.677,"251.551.872,00"
04/15/2020,221.341.700,"2.867.617.613,00",219.590.920,"2.723.465.960,60",33.314.420,"731.517.306,00",38.507.460,"857.306.581,00"
04/14/2020,193.548.080,"2.785.199.533,60",186.453.320,"2.656.597.571,20",24.976.962,"395.892.404,20",25.743.652,"417.048.758,50"
04/13/2020,156.517.210,"2.349.327.710,40",155.075.690,"2.184.735.880,00",13.370.769,"309.926.377,30",16.086.419,"394.521.417,30"
04/10/2020,247.659.240,"2.563.574.003,30",257.674.370,"2.626.499.182,60",7.115.030,"216.681.773,00",5.507.030,"118.801.573,00"
04/09/2020,222.159.690,"2.910.560.767,10",197.087.400,"2.657.915.730,30",10.012.207,"157.534.950,00",11.608.207,"192.501.900,00"
04/08/2020,165.634.270,"2.178.573.982,90",164.062.800,"2.093.826.971,20",13.938.990,"228.979.724,50",19.845.080,"339.582.246,50"
04/07/2020,224.863.040,"3.156.662.723,70",214.158.460,"2.881.295.870,90",6.343.000,"148.253.250,00",6.683.000,"153.707.750,00"
04/06/2020,256.560.220,"3.173.147.901,20",222.544.320,"2.508.603.145,50",12.950.376,"294.648.836,95",14.216.881,"226.915.604,10"
04/03/2020,161.243.190,"2.076.533.773,50",129.896.470,"1.742.809.792,40",12.296.104,"277.925.619,70",13.861.984,"310.861.357,20"
04/01/2020,170.228.430,"1.620.475.206,70",158.706.330,"1.508.956.330,90",27.374.426,"438.761.621,50",50.784.426,"866.291.721,50"
03/31/2020,187.716.600,"2.030.573.868,00",177.745.030,"1.802.692.425,00",17.546.925,"331.139.485,25",20.037.715,"291.362.487,25"
03/30/2020,157.503.910,"1.866.129.239,80",160.991.410,"1.917.108.952,30",8.157.887,"156.146.103,50",16.060.508,"261.511.247,80"
03/27/2020,164.244.560,"2.016.431.930,10",147.638.460,"1.945.870.427,60",24.885.570,"411.034.719,30",27.317.030,"501.052.087,30"
03/26/2020,130.300.970,"1.948.694.818,20",130.328.420,"1.913.028.355,50",30.069.460,"541.757.918,00",29.283.850,"514.196.034,70"
03/25/2020,171.740.150,"2.357.126.583,80",156.316.580,"2.001.080.400,70",31.530.600,"1.032.709.600,00",35.099.980,"1.079.859.547,00"
03/24/2020,168.794.390,"2.303.457.736,80",151.368.050,"1.919.009.141,20",16.742.182,"465.082.514,48",14.794.452,"404.503.519,48"
03/23/2020,190.091.770,"2.604.821.644,00",188.612.980,"2.524.869.163,80",34.058.617,"734.086.669,30",39.280.495,"859.290.129,90"
03/20/2020,162.974.600,"2.357.113.548,00",127.625.770,"1.628.206.086,80",20.579.950,"319.001.729,00",18.947.753,"333.944.161,80"
03/19/2020,270.902.770,"2.656.905.962,80",259.130.660,"2.214.291.477,00",8.740.775,"166.637.616,50",9.514.775,"167.139.916,50"
03/18/2020,174.973.650,"2.370.288.098,20",144.648.510,"1.865.607.293,00",32.038.757,"678.890.684,90",35.777.507,"770.426.034,90"
03/17/2020,165.552.180,"2.322.986.112,80",148.950.730,"2.042.626.078,40",27.782.740,"397.088.390,00",43.321.688,"646.876.093,12"
03/16/2020,189.137.120,"2.485.338.086,00",177.010.230,"2.220.719.443,60",36.846.533,"524.067.778,25",13.694.258,"245.214.206,25"
03/13/2020,229.142.280,"3.288.392.807,80",215.791.870,"2.996.914.763,20",51.344.970,"1.340.191.415,00",50.624.970,"1.322.011.415,00"
03/12/2020,258.937.870,"3.338.245.109,80",256.008.560,"3.223.064.400,80",14.607.526,"232.983.969,54",11.319.724,"248.506.443,00"
03/11/2020,233.205.380,"3.138.655.258,80",224.975.010,"2.979.577.498,00",26.771.410,"921.969.805,00",26.512.410,"916.439.955,00"
03/10/2020,205.468.140,"2.961.961.858,40",197.243.440,"2.646.475.230,80",23.105.592,"465.559.157,00",14.663.482,"360.219.592,50"
03/09/2020,232.988.990,"3.519.158.671,80",236.013.140,"3.582.844.319,40",11.121.490,"327.478.895,00",19.154.040,"515.676.015,00"
03/06/2020,146.469.800,"2.130.208.233,60",142.116.270,"2.023.109.550,60",15.673.837,"377.972.821,38",14.899.837,"399.077.321,38"
03/05/2020,179.027.280,"2.439.233.797,40",177.783.610,"2.363.522.985,30",10.891.059,"227.913.294,10",9.714.059,"268.407.144,10"
03/04/2020,167.436.750,"2.173.583.878,70",162.535.800,"2.011.473.636,70",27.631.658,"593.866.964,60",28.020.266,"538.944.974,20"
03/03/2020,147.669.520,"2.297.013.640,40",140.945.940,"2.168.016.693,70",16.814.428,"353.652.393,40",15.021.428,"302.341.165,90"
03/02/2020,140.773.150,"2.029.501.450,40",141.625.090,"2.119.891.827,00",15.706.394,"161.673.326,86",20.540.394,"281.575.566,86"
02/28/2020,155.121.230,"2.556.324.192,60",148.419.490,"2.340.485.512,10",27.027.623,"499.871.084,00",27.044.993,"487.148.062,00"
02/27/2020,106.655.210,"1.959.741.986,20",105.447.960,"1.848.173.515,00",16.244.750,"371.101.754,50",14.318.420,"272.478.684,50"
02/26/2020,100.107.080,"1.897.261.807,80",105.160.070,"1.931.712.578,70",8.317.040,"145.250.379,50",6.205.040,"102.242.929,50"
02/25/2020,155.109.950,"2.432.088.230,80",153.822.280,"2.393.634.792,40",17.608.217,"292.183.130,96",13.968.180,"316.968.635,00"
02/24/2020,214.902.210,"3.262.424.393,30",218.452.170,"3.569.132.491,10",22.165.209,"385.448.652,86",18.998.622,"307.260.685,86"
02/21/2020,145.054.550,"2.506.009.678,70",147.120.960,"2.530.080.196,80",21.226.931,"581.392.631,20",12.711.355,"400.338.651,00"
02/20/2020,151.164.890,"2.250.367.890,40",145.084.440,"2.068.971.645,00",9.115.908,"164.373.800,00",6.480.798,"127.838.384,00"
02/19/2020,135.225.060,"1.970.157.170,70",130.428.400,"1.840.604.372,50",14.861.267,"427.479.634,20",14.324.410,"450.589.489,40"
02/18/2020,132.507.540,"2.229.743.691,40",131.650.780,"2.123.738.219,20",9.741.400,"232.439.680,00",9.931.000,"224.029.080,00"
02/17/2020,125.907.020,"2.077.380.664,80",126.628.400,"2.025.394.712,20",20.866.000,"361.786.830,00",21.464.469,"373.357.293,20"
02/14/2020,137.760.690,"2.158.866.821,90",141.731.320,"2.205.036.532,40",7.776.351,"138.667.499,00",8.513.351,"195.814.049,00"
02/13/2020,125.671.590,"1.903.642.738,80",126.116.740,"1.994.998.594,00",6.428.130,"115.724.240,00",7.402.260,"142.562.536,50"
02/12/2020,151.454.430,"2.531.295.663,80",151.258.910,"2.510.723.331,30",11.719.620,"214.126.278,00",13.296.530,"295.081.668,00"
02/11/2020,121.506.900,"2.065.985.838,50",116.459.970,"2.004.390.137,80",14.267.350,"187.975.115,00",14.560.350,"191.149.015,00"
02/10/2020,103.978.480,"1.679.212.661,10",106.437.650,"1.793.162.606,30",9.968.039,"195.423.736,00",11.212.039,"236.269.536,00"
02/07/2020,138.825.730,"2.418.224.674,70",134.672.820,"2.347.184.484,20",11.534.540,"239.207.800,00",11.225.700,"205.419.071,00"
02/06/2020,164.869.160,"2.925.948.069,40",156.417.400,"2.608.387.875,00",7.880.275,"140.063.974,25",7.508.415,"133.576.141,75"
02/05/2020,129.894.230,"2.182.129.046,70",114.355.130,"1.971.239.526,20",5.863.360,"173.538.166,00",2.398.360,"65.173.566,00"
02/04/2020,144.946.820,"2.467.151.630,70",133.697.930,"2.180.101.255,00",10.025.990,"242.639.685,20",8.310.290,"219.187.575,20"
02/03/2020,199.167.180,"3.195.853.603,70",212.627.710,"3.526.352.007,60",11.738.520,"141.534.000,00",14.682.400,"265.019.984,00"
01/31/2020,178.801.490,"3.194.955.433,20",181.496.160,"3.303.259.026,40",10.075.780,"206.182.104,00",11.714.770,"239.832.511,50"
01/30/2020,145.643.430,"2.848.842.819,60",147.899.690,"2.826.653.166,10",9.337.220,"150.728.032,00",9.417.820,"152.183.932,00"
01/22/2020,104.452.850,"1.971.672.026,90",105.734.700,"1.996.744.139,60",7.245.880,"121.365.709,00",10.778.202,"143.287.375,00"
01/21/2020,108.310.970,"2.154.410.336,90",106.437.490,"2.135.489.949,90",10.851.795,"253.155.637,00",9.796.795,"237.482.987,00"
01/20/2020,84.328.430,"1.665.678.739,70",86.830.240,"1.771.628.219,80",22.560.600,"520.154.331,80",26.062.810,"828.530.561,80"
01/17/2020,97.371.520,"1.857.923.891,10",102.702.560,"2.008.333.630,80",20.447.601,"453.518.152,20",25.448.501,"507.257.327,70"
01/16/2020,126.416.810,"2.178.394.640,70",123.112.930,"2.190.613.364,80",22.091.087,"728.385.397,34",26.196.347,"948.815.830,34"
01/15/2020,94.226.990,"1.540.144.532,60",95.082.760,"1.567.824.921,00",24.208.839,"793.310.472,90",22.873.979,"781.098.167,40"
01/14/2020,94.008.030,"1.522.734.282,70",110.620.390,"1.761.642.691,40",28.740.960,"1.232.296.577,20",29.314.950,"1.244.132.182,20"
01/13/2020,101.427.030,"1.494.619.699,50",106.175.740,"1.603.482.745,70",12.620.240,"236.412.213,00",15.926.920,"408.511.699,00"
01/10/2020,132.241.600,"2.223.585.099,00",138.725.460,"2.455.673.606,60",18.407.414,"371.222.001,77",23.450.054,"493.927.875,10"
01/09/2020,110.367.830,"1.782.393.340,70",110.593.840,"1.842.180.374,80",15.740.477,"267.737.751,60",20.842.162,"421.036.095,75"
01/08/2020,153.175.830,"2.271.319.220,60",156.315.920,"2.434.653.284,90",12.838.890,"214.025.049,00",12.054.020,"253.616.256,00"
01/07/2020,105.025.430,"1.614.917.299,10",111.807.000,"1.723.893.773,00",33.820.690,"1.062.535.983,25",33.980.310,"1.050.633.602,15"
01/06/2020,119.026.820,"1.797.639.259,10",115.644.340,"1.790.882.206,50",20.064.988,"453.044.208,60",31.300.988,"669.784.008,60"
01/03/2020,120.293.340,"1.882.072.272,10",127.366.610,"2.125.411.283,10",20.252.660,"319.784.065,80",18.840.660,"252.583.765,80"
01/02/2020,97.143.870,"1.619.134.991,30",106.425.290,"1.752.598.737,30",14.513.402,"227.229.777,96",21.645.026,"383.617.842,00"
12/31/2019,112.046.930,"1.639.571.446,90",124.986.000,"1.803.043.280,30",13.192.667,"268.402.690,90",9.043.105,"173.523.812,70"
12/30/2019,120.230.490,"1.831.381.644,10",130.975.400,"2.085.125.936,40",11.241.474,"217.334.325,00",12.097.089,"244.485.633,00"
12/27/2019,104.211.940,"1.417.522.224,90",109.097.800,"1.549.906.404,60",19.871.310,"510.411.909,80",26.360.760,"610.648.173,80"
12/26/2019,133.734.610,"1.867.570.831,50",131.168.650,"1.724.198.800,70",21.276.317,"514.290.791,31",89.525.537,"1.956.595.632,45"
12/25/2019,160.087.850,"2.089.871.113,50",163.842.080,"2.137.664.382,60",24.959.234,"543.216.670,30",29.085.634,"615.994.999,00"
12/24/2019,130.335.170,"1.813.746.153,60",135.881.140,"1.907.797.981,60",42.476.486,"983.811.891,00",39.719.550,"919.946.461,00"
12/23/2019,143.790.000,"2.194.376.344,20",146.055.610,"2.363.133.612,80",26.159.600,"481.520.311,00",33.257.550,"636.346.015,50"
12/20/2019,128.338.400,"1.922.563.991,80",130.458.890,"1.887.348.809,90",39.466.424,"1.174.469.562,00",44.388.388,"1.178.008.106,00"
12/19/2019,130.647.250,"1.915.610.844,70",131.851.390,"1.823.353.902,80",24.081.931,"482.446.784,35",28.601.724,"614.019.614,40"
12/18/2019,142.095.350,"2.170.371.421,10",142.981.540,"2.226.955.046,60",45.833.415,"991.034.925,00",75.695.255,"1.698.363.964,50"
12/17/2019,201.369.590,"2.450.195.972,80",195.602.190,"2.424.665.183,10",18.572.450,"371.873.679,50",17.847.000,"363.176.454,50"
12/16/2019,161.724.960,"2.109.913.013,30",162.596.370,"2.186.099.985,00",43.455.023,"1.556.331.611,50",49.397.194,"1.681.283.210,00"
12/13/2019,129.271.980,"2.010.723.901,40",133.489.470,"2.148.241.552,50",32.309.453,"779.496.817,20",31.454.003,"723.229.447,65"
12/12/2019,115.649.580,"1.922.169.828,80",111.593.920,"1.823.517.026,40",36.236.631,"630.914.500,55",31.139.530,"489.416.208,55"
