Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
03/14/2024,44.026.213,"1.374.683.444,40",42.406.235,"1.401.215.764,86",1.619.978,"-26.532.320,46"
03/13/2024,68.523.416,"1.956.307.984,55",40.101.328,"1.265.977.607,91",28.422.088,"690.330.376,64"
03/12/2024,39.159.999,"1.185.330.151,50",49.229.258,"1.578.710.388,65",-10.069.259,"-393.380.237,15"
03/11/2024,46.591.435,"1.288.939.725,90",52.979.652,"1.309.014.923,10",-6.388.217,"-20.075.197,20"
03/08/2024,64.703.914,"2.010.881.567,80",75.278.784,"2.282.059.349,40",-10.574.870,"-271.177.781,60"
03/07/2024,44.122.840,"1.461.410.804,50",36.564.139,"1.184.163.919,70",7.558.701,"277.246.884,80"
03/06/2024,46.133.350,"1.588.207.335,85",60.570.222,"1.832.290.037,85",-14.436.872,"-244.082.702,00"
03/05/2024,39.991.273,"1.308.847.230,85",44.555.303,"1.422.182.689,45",-4.564.030,"-113.335.458,60"
03/04/2024,42.270.093,"1.311.039.651,56",49.320.424,"1.524.887.403,55",-7.050.331,"-213.847.751,99"
03/01/2024,45.138.936,"1.445.451.453,85",39.656.855,"1.264.004.854,45",5.482.081,"181.446.599,40"
02/29/2024,35.416.689,"1.120.166.776,34",42.963.314,"1.260.476.019,50",-7.546.625,"-140.309.243,16"
02/28/2024,34.816.411,"1.009.148.890,90",52.963.992,"1.641.429.497,63",-18.147.581,"-632.280.606,73"
02/27/2024,47.645.359,"1.258.802.501,20",70.594.502,"2.083.898.951,14",-22.949.143,"-825.096.449,94"
02/26/2024,46.232.086,"1.315.550.912,70",41.249.155,"1.240.681.947,70",4.982.931,"74.868.965,00"
02/23/2024,68.940.032,"2.027.060.450,70",66.973.291,"1.883.973.036,35",1.966.741,"143.087.414,35"
02/22/2024,44.245.370,"1.281.233.859,20",44.498.107,"1.256.125.749,70",-252.737,"25.108.109,50"
02/21/2024,64.238.046,"1.421.810.212,85",116.602.242,"2.438.277.134,00",-52.364.196,"-1.016.466.921,15"
02/20/2024,66.641.800,"1.529.366.234,30",85.517.763,"1.851.188.212,10",-18.875.963,"-321.821.977,80"
02/19/2024,43.591.784,"1.156.835.076,55",48.645.067,"1.402.848.188,02",-5.053.283,"-246.013.111,47"
02/16/2024,41.183.250,"1.071.696.757,80",34.475.392,"931.258.529,40",6.707.858,"140.438.228,40"
02/15/2024,30.865.734,"833.380.447,60",49.763.913,"1.423.004.338,10",-18.898.179,"-589.623.890,50"
02/07/2024,26.284.041,"817.706.106,10",24.627.148,"705.491.442,60",1.656.893,"112.214.663,50"
02/06/2024,49.083.790,"1.585.890.847,70",46.888.142,"1.563.290.395,65",2.195.648,"22.600.452,05"
02/05/2024,45.497.679,"1.288.045.175,55",52.769.811,"1.423.107.748,40",-7.272.132,"-135.062.572,85"
02/02/2024,66.783.407,"1.922.030.003,00",78.234.721,"1.871.867.534,98",-11.451.314,"50.162.468,02"
02/01/2024,39.033.166,"1.080.267.420,90",48.094.370,"1.468.535.723,04",-9.061.204,"-388.268.302,14"
01/31/2024,43.791.074,"1.205.974.874,35",59.412.291,"1.358.542.215,25",-15.621.217,"-152.567.340,90"
01/30/2024,27.688.648,"818.274.957,40",38.710.628,"1.075.759.229,66",-11.021.980,"-257.484.272,26"
01/29/2024,50.798.771,"1.166.557.021,20",47.814.604,"1.100.214.232,30",2.984.167,"66.342.788,90"
01/26/2024,43.759.500,"1.189.885.899,00",25.753.655,"754.617.182,25",18.005.845,"435.268.716,75"
01/25/2024,32.316.460,"732.578.628,00",28.896.265,"727.915.014,15",3.420.195,"4.663.613,85"
01/24/2024,56.478.041,"1.454.963.021,29",43.476.967,"1.195.835.074,85",13.001.074,"259.127.946,44"
01/23/2024,62.449.650,"1.654.567.048,50",83.970.423,"2.373.220.104,80",-21.520.773,"-718.653.056,30"
01/22/2024,82.383.788,"2.081.749.664,92",72.652.244,"1.892.184.672,95",9.731.544,"189.564.991,97"
01/19/2024,44.123.336,"1.175.111.758,90",23.352.349,"677.416.681,05",20.770.987,"497.695.077,85"
01/18/2024,50.789.814,"1.349.582.828,50",28.422.834,"677.586.804,06",22.366.980,"671.996.024,44"
01/17/2024,50.450.274,"1.346.033.804,90",56.298.885,"1.521.139.465,80",-5.848.611,"-175.105.660,90"
01/16/2024,30.410.036,"754.051.177,60",31.826.934,"734.442.735,60",-1.416.898,"19.608.442,00"
01/15/2024,40.951.680,"1.024.989.912,10",31.868.733,"692.403.482,40",9.082.947,"332.586.429,70"
01/12/2024,59.832.400,"1.555.720.880,50",87.555.730,"2.316.729.675,95",-27.723.330,"-761.008.795,45"
01/11/2024,57.391.427,"1.352.521.039,90",66.762.605,"1.259.890.822,95",-9.371.178,"92.630.216,95"
01/10/2024,51.956.448,"1.289.020.085,38",65.094.279,"1.727.577.397,97",-13.137.831,"-438.557.312,59"
01/09/2024,56.447.200,"1.345.081.370,65",58.794.868,"1.411.872.743,40",-2.347.668,"-66.791.372,75"
01/08/2024,66.236.770,"1.516.470.713,00",64.337.975,"1.445.085.726,84",1.898.795,"71.384.986,16"
01/05/2024,54.611.321,"1.488.512.476,70",45.430.501,"1.117.626.303,05",9.180.820,"370.886.173,65"
01/04/2024,102.119.457,"2.705.520.383,25",65.700.968,"1.719.331.112,90",36.418.489,"986.189.270,35"
01/03/2024,45.049.736,"1.107.503.966,60",47.986.569,"1.334.134.497,30",-2.936.833,"-226.630.530,70"
01/02/2024,53.849.207,"1.221.963.068,00",61.407.077,"1.269.863.685,40",-7.557.870,"-47.900.617,40"
12/29/2023,72.849.039,"1.961.981.814,95",66.765.531,"1.868.534.810,00",6.083.508,"93.447.004,95"
12/28/2023,66.410.220,"1.770.913.721,00",51.820.645,"1.488.555.934,14",14.589.575,"282.357.786,86"
12/27/2023,147.010.247,"5.733.568.121,10",41.265.668,"1.221.055.227,30",105.744.579,"4.512.512.893,80"
12/26/2023,39.549.314,"1.103.252.101,80",50.123.288,"1.397.364.099,16",-10.573.974,"-294.111.997,36"
12/25/2023,94.110.100,"2.700.999.240,00",39.932.285,"1.176.857.288,69",54.177.815,"1.524.141.951,31"
12/22/2023,34.880.800,"923.766.868,00",43.739.620,"1.302.542.275,65",-8.858.820,"-378.775.407,65"
12/21/2023,43.169.690,"1.294.564.596,60",32.388.419,"1.081.658.425,35",10.781.271,"212.906.171,25"
12/20/2023,34.791.905,"919.523.133,93",37.706.736,"1.069.508.330,35",-2.914.831,"-149.985.196,42"
12/19/2023,57.299.163,"1.277.936.470,60",59.632.179,"1.523.373.357,78",-2.333.016,"-245.436.887,18"
12/18/2023,42.283.022,"1.069.469.850,35",41.589.855,"1.040.828.296,70",693.167,"28.641.553,65"
12/15/2023,51.749.150,"1.362.510.267,00",36.511.313,"952.303.494,94",15.237.837,"410.206.772,06"
12/14/2023,33.398.725,"900.476.513,10",29.773.115,"752.560.029,15",3.625.610,"147.916.483,95"
12/13/2023,34.212.299,"931.140.177,90",47.763.144,"1.343.398.976,45",-13.550.845,"-412.258.798,55"
12/12/2023,49.220.268,"1.114.892.060,60",52.462.434,"1.235.598.302,40",-3.242.166,"-120.706.241,80"
12/11/2023,29.223.180,"788.590.076,00",32.994.331,"881.669.759,92",-3.771.151,"-93.079.683,92"
12/08/2023,56.220.070,"1.289.182.725,00",45.476.149,"1.125.686.149,85",10.743.921,"163.496.575,15"
12/07/2023,71.627.063,"1.925.736.044,70",64.474.774,"1.828.419.337,54",7.152.289,"97.316.707,16"
12/06/2023,47.254.465,"1.229.826.773,28",31.211.972,"790.232.684,58",16.042.493,"439.594.088,70"
12/05/2023,47.750.425,"1.121.117.738,70",57.605.940,"1.514.341.270,30",-9.855.515,"-393.223.531,60"
12/04/2023,63.724.332,"1.734.704.690,75",47.097.804,"1.262.040.439,47",16.626.528,"472.664.251,28"
12/01/2023,34.130.439,"814.413.521,70",40.258.171,"960.254.875,75",-6.127.732,"-145.841.354,05"
11/30/2023,31.739.200,"716.645.970,60",40.888.313,"978.883.567,03",-9.149.113,"-262.237.596,43"
11/29/2023,46.420.684,"1.151.871.398,03",35.391.645,"809.783.159,80",11.029.039,"342.088.238,23"
11/28/2023,44.692.411,"932.126.162,60",55.107.978,"1.150.635.697,35",-10.415.567,"-218.509.534,75"
11/27/2023,59.454.600,"1.176.875.611,00",59.736.407,"1.185.099.901,35",-281.807,"-8.224.290,35"
11/24/2023,40.096.915,"1.086.627.398,70",38.098.688,"973.587.214,80",1.998.227,"113.040.183,90"
11/23/2023,42.112.050,"1.030.441.004,00",46.865.512,"1.191.569.885,35",-4.753.462,"-161.128.881,35"
11/22/2023,73.652.534,"1.564.124.331,10",69.722.326,"1.471.929.792,61",3.930.208,"92.194.538,49"
11/21/2023,63.566.097,"1.288.298.652,34",60.490.127,"1.236.488.364,85",3.075.970,"51.810.287,49"
11/20/2023,59.325.400,"1.408.383.690,00",64.560.816,"1.646.396.914,00",-5.235.416,"-238.013.224,00"
11/17/2023,74.106.100,"1.959.360.884,00",64.395.703,"1.527.701.267,00",9.710.397,"431.659.617,00"
11/16/2023,63.257.234,"1.685.996.204,80",58.448.976,"1.583.413.704,45",4.808.258,"102.582.500,35"
11/15/2023,71.908.800,"1.959.111.886,00",42.718.447,"1.217.788.358,60",29.190.353,"741.323.527,40"
11/14/2023,47.916.677,"1.278.572.278,00",58.062.565,"1.587.122.949,35",-10.145.888,"-308.550.671,35"
11/13/2023,51.945.852,"1.397.695.073,60",49.711.549,"1.266.197.568,55",2.234.303,"131.497.505,05"
11/10/2023,62.236.940,"1.465.003.355,35",81.650.687,"1.973.349.390,26",-19.413.747,"-508.346.034,91"
11/09/2023,69.840.180,"1.745.293.563,95",50.638.764,"1.287.318.406,05",19.201.416,"457.975.157,90"
11/08/2023,77.003.668,"1.974.221.018,30",36.251.711,"948.620.711,40",40.751.957,"1.025.600.306,90"
11/07/2023,85.260.855,"1.914.068.226,10",70.419.568,"1.583.810.854,70",14.841.287,"330.257.371,40"
11/06/2023,53.183.240,"1.304.642.903,40",56.345.034,"1.179.477.458,35",-3.161.794,"125.165.445,05"
11/03/2023,89.787.364,"2.199.515.177,60",89.752.141,"2.421.652.059,65",35.223,"-222.136.882,05"
11/02/2023,42.945.700,"1.060.862.435,00",38.802.236,"1.147.164.783,00",4.143.464,"-86.302.348,00"
11/01/2023,42.834.500,"1.094.887.091,00",42.378.322,"1.091.178.825,05",456.178,"3.708.265,95"
10/31/2023,48.721.486,"1.260.315.385,35",43.440.901,"995.864.700,10",5.280.585,"264.450.685,25"
10/30/2023,25.609.000,"579.803.052,20",26.827.443,"715.983.107,80",-1.218.443,"-136.180.055,60"
10/27/2023,36.178.727,"903.459.695,40",37.023.086,"1.073.876.703,49",-844.359,"-170.417.008,09"
10/26/2023,61.067.697,"1.560.470.404,20",64.481.221,"1.658.737.126,20",-3.413.524,"-98.266.722,00"
10/25/2023,23.352.235,"543.632.492,25",42.005.048,"1.135.929.639,35",-18.652.813,"-592.297.147,10"
10/24/2023,37.868.878,"1.009.208.009,00",22.844.820,"616.323.633,22",15.024.058,"392.884.375,79"
10/23/2023,28.376.190,"717.450.101,50",44.483.559,"1.283.123.729,60",-16.107.369,"-565.673.628,10"
10/20/2023,51.194.572,"1.299.430.671,85",32.955.713,"834.424.943,95",18.238.859,"465.005.727,90"
10/19/2023,41.648.600,"1.170.529.656,00",35.299.221,"1.023.572.748,90",6.349.379,"146.956.907,10"
10/18/2023,103.504.734,"2.268.425.966,75",68.572.292,"1.165.754.947,35",34.932.442,"1.102.671.019,40"
10/17/2023,32.337.430,"834.071.883,50",27.386.452,"722.968.187,40",4.950.978,"111.103.696,10"
10/16/2023,41.550.000,"857.073.132,00",46.830.820,"1.082.623.216,85",-5.280.820,"-225.550.084,85"
10/13/2023,32.416.206,"1.060.722.589,70",37.852.442,"1.254.290.691,05",-5.436.236,"-193.568.101,35"
10/12/2023,30.849.600,"861.722.909,00",28.666.617,"854.796.807,40",2.182.983,"6.926.101,60"
10/11/2023,37.746.030,"907.070.987,20",30.603.151,"710.219.304,70",7.142.879,"196.851.682,50"
10/10/2023,32.959.650,"861.989.999,00",36.367.096,"1.029.973.658,80",-3.407.446,"-167.983.659,80"
10/09/2023,34.550.999,"935.362.605,80",34.864.792,"1.054.114.682,20",-313.793,"-118.752.076,40"
10/06/2023,36.824.875,"950.533.669,00",25.897.084,"669.639.251,15",10.927.791,"280.894.417,85"
10/05/2023,23.906.502,"663.927.596,20",35.262.799,"951.119.096,34",-11.356.297,"-287.191.500,14"
10/04/2023,27.121.913,"720.695.921,75",36.819.200,"984.581.361,90",-9.697.287,"-263.885.440,15"
10/03/2023,52.202.425,"1.445.969.479,35",34.254.084,"906.137.681,95",17.948.341,"539.831.797,40"
10/02/2023,27.642.500,"717.624.455,00",45.995.177,"1.145.313.385,40",-18.352.677,"-427.688.930,40"
09/29/2023,27.349.397,"801.532.821,60",38.712.099,"1.335.352.908,28",-11.362.702,"-533.820.086,68"
09/28/2023,36.947.010,"1.063.148.591,00",67.059.776,"2.176.974.306,70",-30.112.766,"-1.113.825.715,70"
09/27/2023,64.233.883,"1.915.842.750,45",53.714.041,"1.612.897.239,46",10.519.842,"302.945.510,99"
09/26/2023,72.081.636,"1.955.442.773,00",59.378.291,"1.644.645.516,69",12.703.345,"310.797.256,31"
09/25/2023,59.035.877,"1.695.623.455,20",36.753.985,"886.354.239,01",22.281.892,"809.269.216,19"
09/22/2023,46.557.280,"1.316.651.349,70",59.687.982,"1.620.014.867,50",-13.130.702,"-303.363.517,80"
09/21/2023,32.266.047,"1.065.824.690,55",39.151.748,"1.243.459.405,05",-6.885.701,"-177.634.714,50"
09/20/2023,54.528.586,"1.521.062.852,50",57.079.088,"1.641.070.854,25",-2.550.502,"-120.008.001,75"
09/19/2023,70.474.640,"1.821.250.571,00",45.330.747,"1.191.977.402,60",25.143.893,"629.273.168,40"
09/18/2023,38.562.064,"931.517.824,50",44.537.820,"1.095.604.205,10",-5.975.756,"-164.086.380,60"
09/15/2023,35.920.622,"1.180.103.021,55",34.970.509,"973.197.175,85",950.113,"206.905.845,70"
09/14/2023,47.648.704,"1.057.880.137,05",82.289.480,"2.375.021.093,40",-34.640.776,"-1.317.140.956,35"
09/13/2023,33.134.135,"955.201.978,90",68.133.349,"2.038.320.104,75",-34.999.214,"-1.083.118.125,85"
09/12/2023,64.358.956,"1.634.420.394,65",54.371.182,"1.424.392.270,56",9.987.774,"210.028.124,09"
09/11/2023,48.603.306,"1.490.781.559,85",77.676.437,"2.438.652.639,30",-29.073.131,"-947.871.079,45"
09/08/2023,52.460.429,"1.704.453.812,70",49.643.717,"1.758.231.061,10",2.816.712,"-53.777.248,40"
09/07/2023,38.959.768,"1.157.046.051,30",42.476.705,"1.237.360.651,20",-3.516.937,"-80.314.599,90"
09/06/2023,37.920.241,"1.125.530.067,70",32.848.216,"945.640.644,78",5.072.025,"179.889.422,92"
09/05/2023,39.023.500,"1.081.176.878,00",44.867.271,"1.222.688.944,75",-5.843.771,"-141.512.066,75"
08/31/2023,38.242.470,"1.225.629.804,00",41.701.039,"1.203.632.863,80",-3.458.569,"21.996.940,20"
08/30/2023,33.028.235,"985.095.278,00",43.949.447,"1.217.473.637,10",-10.921.212,"-232.378.359,10"
08/29/2023,70.804.822,"1.714.937.911,00",78.788.493,"1.788.264.076,25",-7.983.671,"-73.326.165,25"
08/28/2023,61.454.882,"1.408.941.805,10",52.474.401,"1.164.838.777,76",8.980.481,"244.103.027,34"
08/25/2023,65.084.304,"1.685.557.732,50",61.492.588,"1.557.457.591,50",3.591.716,"128.100.141,00"
08/24/2023,49.210.834,"1.309.721.621,10",44.087.856,"1.180.043.227,58",5.122.978,"129.678.393,52"
08/23/2023,32.249.915,"897.738.523,15",54.394.584,"1.730.462.405,74",-22.144.669,"-832.723.882,59"
08/22/2023,67.391.152,"1.792.637.964,00",50.695.531,"1.238.912.188,38",16.695.621,"553.725.775,62"
08/21/2023,69.291.081,"1.793.142.865,25",54.488.850,"1.376.107.409,35",14.802.231,"417.035.455,90"
08/18/2023,101.305.908,"2.924.887.797,75",78.560.325,"2.110.633.251,55",22.745.583,"814.254.546,20"
08/17/2023,51.480.920,"1.536.089.457,40",73.369.918,"2.149.060.631,58",-21.888.998,"-612.971.174,18"
08/16/2023,38.002.218,"1.167.919.081,10",42.963.148,"1.187.333.321,31",-4.960.930,"-19.414.240,21"
08/15/2023,30.034.235,"943.398.298,00",42.252.018,"1.169.487.507,61",-12.217.783,"-226.089.209,61"
08/14/2023,37.056.730,"988.630.341,50",58.297.687,"1.572.963.610,77",-21.240.957,"-584.333.269,27"
08/11/2023,52.568.966,"1.458.236.600,00",54.599.323,"1.398.821.257,60",-2.030.357,"59.415.342,40"
08/10/2023,41.643.663,"1.197.880.721,40",54.041.474,"1.469.952.012,11",-12.397.811,"-272.071.290,71"
08/09/2023,37.036.845,"1.092.857.859,00",59.589.242,"1.633.951.132,35",-22.552.397,"-541.093.273,35"
08/08/2023,67.393.166,"1.799.752.697,90",65.765.630,"1.648.439.598,79",1.627.536,"151.313.099,11"
08/07/2023,34.653.429,"1.044.358.542,45",40.340.687,"1.092.507.169,25",-5.687.258,"-48.148.626,80"
08/04/2023,92.569.680,"2.158.257.148,50",72.302.506,"2.171.641.935,05",20.267.174,"-13.384.786,55"
08/03/2023,41.833.608,"1.098.849.117,75",54.332.679,"1.470.864.873,55",-12.499.071,"-372.015.755,80"
08/02/2023,48.680.205,"1.208.005.515,95",56.299.581,"1.455.335.269,66",-7.619.376,"-247.329.753,71"
08/01/2023,67.671.467,"1.906.847.626,30",40.741.333,"1.179.521.635,75",26.930.134,"727.325.990,55"
07/31/2023,45.737.386,"1.280.297.386,60",37.122.790,"1.074.500.989,39",8.614.596,"205.796.397,21"
07/28/2023,52.191.004,"1.388.876.628,20",38.493.648,"1.010.647.944,87",13.697.356,"378.228.683,33"
07/27/2023,40.825.863,"1.183.713.585,90",35.869.827,"1.052.839.516,09",4.956.036,"130.874.069,81"
07/26/2023,34.054.626,"920.399.372,60",38.718.383,"999.223.306,05",-4.663.757,"-78.823.933,45"
07/25/2023,46.216.221,"989.391.991,20",42.654.718,"1.136.496.989,50",3.561.503,"-147.104.998,30"
07/24/2023,43.047.744,"1.114.106.508,80",39.427.684,"870.543.181,40",3.620.060,"243.563.327,40"
07/21/2023,52.199.214,"1.311.550.495,65",75.656.990,"1.525.161.570,42",-23.457.776,"-213.611.074,77"
07/20/2023,48.501.120,"1.402.883.959,90",48.852.700,"1.208.551.261,25",-351.580,"194.332.698,65"
07/19/2023,69.580.587,"1.520.651.458,70",46.600.428,"1.014.281.412,50",22.980.159,"506.370.046,20"
07/18/2023,33.569.806,"854.470.398,05",31.717.340,"899.435.928,25",1.852.466,"-44.965.530,20"
07/17/2023,39.331.284,"1.044.951.797,50",28.804.829,"875.478.176,25",10.526.455,"169.473.621,25"
07/14/2023,38.140.240,"1.098.630.017,60",32.154.333,"863.322.533,04",5.985.907,"235.307.484,56"
07/13/2023,46.528.215,"1.306.373.499,75",33.086.829,"823.146.482,65",13.441.386,"483.227.017,10"
07/12/2023,39.086.600,"1.087.562.728,00",37.365.670,"906.656.001,70",1.720.930,"180.906.726,30"
07/11/2023,49.334.500,"1.345.232.195,00",56.206.711,"1.499.895.461,30",-6.872.211,"-154.663.266,30"
07/10/2023,41.216.009,"1.064.417.519,10",50.779.199,"1.461.608.389,01",-9.563.190,"-397.190.869,91"
07/07/2023,39.062.520,"1.041.789.327,00",35.048.859,"986.262.810,75",4.013.661,"55.526.516,25"
07/06/2023,45.133.312,"1.267.167.422,20",51.778.205,"1.271.061.688,75",-6.644.893,"-3.894.266,55"
07/05/2023,46.834.700,"1.184.416.613,00",45.364.295,"1.268.847.808,62",1.470.405,"-84.431.195,62"
07/04/2023,35.697.172,"998.694.373,15",35.001.481,"996.733.173,30",695.691,"1.961.199,85"
07/03/2023,26.521.400,"722.469.288,00",30.575.399,"800.686.159,76",-4.053.999,"-78.216.871,76"
06/30/2023,38.160.329,"932.971.532,20",46.271.934,"1.088.608.730,15",-8.111.605,"-155.637.197,95"
06/29/2023,43.717.647,"1.048.879.290,25",57.041.535,"1.252.369.266,15",-13.323.888,"-203.489.975,90"
06/28/2023,61.254.388,"1.787.596.690,60",75.595.740,"2.110.609.402,54",-14.341.352,"-323.012.711,94"
06/27/2023,54.221.335,"1.315.933.470,55",68.903.295,"1.392.390.132,70",-14.681.960,"-76.456.662,15"
06/26/2023,52.717.759,"1.311.473.531,00",56.903.163,"1.232.638.373,25",-4.185.404,"78.835.157,75"
06/23/2023,36.862.000,"982.388.662,00",53.438.062,"1.378.758.908,37",-16.576.062,"-396.370.246,37"
06/22/2023,51.521.281,"1.245.197.926,00",67.300.499,"1.573.703.398,20",-15.779.218,"-328.505.472,20"
06/21/2023,44.799.071,"1.214.622.780,50",55.082.801,"1.347.575.625,00",-10.283.730,"-132.952.844,50"
06/20/2023,61.678.136,"1.394.937.473,00",75.374.395,"1.791.819.275,97",-13.696.259,"-396.881.802,97"
06/19/2023,39.172.934,"1.016.139.298,20",49.257.391,"1.147.420.448,90",-10.084.457,"-131.281.150,70"
06/16/2023,84.614.833,"2.228.584.268,30",83.755.517,"2.151.182.667,10",859.316,"77.401.601,20"
06/15/2023,52.425.581,"1.474.432.387,55",35.836.845,"981.175.157,65",16.588.736,"493.257.229,90"
06/14/2023,68.604.980,"1.715.408.058,95",42.535.489,"999.567.772,99",26.069.491,"715.840.285,96"
06/13/2023,47.513.677,"1.188.270.931,50",29.504.092,"775.667.955,83",18.009.585,"412.602.975,67"
06/12/2023,39.227.861,"960.537.173,40",51.291.249,"1.173.352.989,41",-12.063.388,"-212.815.816,01"
06/09/2023,46.002.595,"1.231.797.362,50",33.804.215,"771.803.085,75",12.198.380,"459.994.276,75"
06/08/2023,65.384.332,"1.501.635.733,75",72.763.567,"1.472.240.105,30",-7.379.235,"29.395.628,45"
06/07/2023,39.501.681,"960.840.801,85",57.165.570,"1.486.080.851,05",-17.663.889,"-525.240.049,20"
06/06/2023,45.394.350,"1.008.922.409,00",41.894.987,"966.163.837,24",3.499.363,"42.758.571,76"
06/05/2023,45.361.132,"1.011.473.724,95",40.033.579,"1.038.040.555,99",5.327.553,"-26.566.831,04"
06/02/2023,41.628.587,"871.509.033,40",43.987.481,"1.242.262.674,35",-2.358.894,"-370.753.640,95"
06/01/2023,29.414.761,"601.746.127,29",27.483.332,"704.346.540,63",1.931.429,"-102.600.413,34"
05/31/2023,25.968.729,"624.454.357,95",57.510.243,"1.238.300.051,45",-31.541.514,"-613.845.693,50"
05/30/2023,35.911.950,"795.537.616,40",55.194.853,"1.455.574.434,08",-19.282.903,"-660.036.817,68"
05/29/2023,53.904.792,"1.261.872.599,47",46.814.441,"989.278.702,02",7.090.351,"272.593.897,45"
05/26/2023,19.932.649,"457.925.205,50",25.601.420,"636.638.379,50",-5.668.771,"-178.713.174,00"
05/25/2023,31.649.955,"794.486.971,45",25.896.720,"617.285.577,80",5.753.235,"177.201.393,65"
05/24/2023,37.312.242,"807.298.229,80",39.898.787,"892.898.493,90",-2.586.545,"-85.600.264,10"
05/23/2023,29.840.280,"613.083.794,00",55.868.956,"1.343.873.201,56",-26.028.676,"-730.789.407,56"
05/22/2023,35.404.300,"679.596.692,00",60.927.740,"1.287.919.516,18",-25.523.440,"-608.322.824,18"
05/19/2023,27.245.328,"628.347.742,00",61.344.177,"2.144.272.246,57",-34.098.849,"-1.515.924.504,57"
05/18/2023,36.696.042,"1.057.836.048,60",49.510.561,"1.092.013.370,75",-12.814.519,"-34.177.322,15"
05/17/2023,35.845.760,"893.459.274,84",51.966.081,"1.086.438.689,75",-16.120.321,"-192.979.414,91"
05/16/2023,42.831.515,"833.650.761,20",33.048.230,"623.857.713,30",9.783.285,"209.793.047,90"
05/15/2023,24.713.958,"557.088.422,65",36.838.370,"823.140.162,04",-12.124.412,"-266.051.739,39"
05/12/2023,27.626.845,"778.883.254,80",26.929.081,"778.504.105,60",697.764,"379.149,20"
05/11/2023,26.424.113,"619.274.756,90",30.187.906,"743.781.959,50",-3.763.793,"-124.507.202,60"
05/10/2023,19.700.472,"478.743.533,20",20.842.413,"460.510.407,30",-1.141.941,"18.233.125,90"
05/09/2023,22.345.247,"476.995.869,40",22.069.239,"651.882.534,20",276.008,"-174.886.664,80"
05/08/2023,23.517.709,"540.505.229,50",20.235.567,"464.896.026,40",3.282.142,"75.609.203,10"
05/05/2023,48.342.392,"1.146.736.077,60",49.270.380,"1.359.748.558,40",-927.988,"-213.012.480,80"
05/04/2023,48.131.084,"1.043.316.878,55",48.412.206,"918.276.021,85",-281.122,"125.040.856,70"
04/28/2023,45.811.597,"1.066.531.313,00",54.472.979,"1.153.606.624,03",-8.661.382,"-87.075.311,03"
04/27/2023,31.960.876,"958.385.464,75",33.876.891,"698.584.709,62",-1.916.015,"259.800.755,13"
04/26/2023,37.160.987,"924.417.082,49",43.439.015,"1.014.098.195,95",-6.278.028,"-89.681.113,46"
